"Game Code","Date","Visit Team Code","Home Team Code","Stadium Code","Site"
0754067420081101,11/01/2008,754,674,19,TEAM
0756065720081101,11/01/2008,756,657,14,TEAM
0768016420081101,11/01/2008,768,164,25,TEAM
0796041620081101,11/01/2008,796,416,68,TEAM
0196012820081102,11/02/2008,196,128,146,TEAM
0414008620081104,11/04/2008,414,86,91,TEAM
0503004720081105,11/05/2008,503,47,48,TEAM
0709000520081105,11/05/2008,709,5,94,TEAM
0392074220081106,11/06/2008,392,742,136,TEAM
0698073220081106,11/06/2008,698,732,135,TEAM
0466009620081107,11/07/2008,466,96,13,TEAM
0008036520081108,11/08/2008,8,365,55,TEAM
0028075620081108,11/08/2008,28,756,139,TEAM
0029075420081108,11/08/2008,29,754,138,TEAM
0030023120081108,11/08/2008,30,231,31,TEAM
0031064820081108,11/08/2008,31,648,113,TEAM
0051070320081108,11/08/2008,51,703,119,TEAM
0071051920081108,11/08/2008,71,519,95,TEAM
0107065720081108,11/08/2008,107,657,14,TEAM
0140076820081108,11/08/2008,140,768,143,TEAM
0147023420081108,11/08/2008,147,234,33,TEAM
0156072120081108,11/08/2008,156,721,21,TEAM
0235073620081108,11/08/2008,235,736,117,TEAM
0255045720081108,11/08/2008,255,457,78,TEAM
0257033420081108,11/08/2008,257,334,53,TEAM
0277047220081108,11/08/2008,277,472,88,TEAM
0301077420081108,11/08/2008,301,774,67,NEUTRAL
0311015720081108,11/08/2008,311,157,20,TEAM
0327043420081108,11/08/2008,327,434,73,TEAM
0328046320081108,11/08/2008,328,463,84,TEAM
0366063020081108,11/08/2008,366,630,18,TEAM
0367054520081108,11/08/2008,367,545,110,TEAM
0388019620081108,11/08/2008,388,196,81,TEAM
0404066320081108,11/08/2008,404,663,122,TEAM
0418042820081108,11/08/2008,418,428,72,TEAM
0473046520081108,11/08/2008,473,465,89,TEAM
0490019320081108,11/08/2008,490,193,80,TEAM
0497022920081108,11/08/2008,497,229,26,TEAM
0498041920081108,11/08/2008,498,419,116,TEAM
0513006720081108,11/08/2008,513,67,61,TEAM
0518050920081108,11/08/2008,518,509,46,TEAM
0521070020081108,11/08/2008,521,700,129,TEAM
0522069720081108,11/08/2008,522,697,120,TEAM
0528011020081108,11/08/2008,528,110,15,TEAM
0539031220081108,11/08/2008,539,312,41,TEAM
0559041620081108,11/08/2008,559,416,68,TEAM
0626007720081108,11/08/2008,626,77,134,TEAM
0664012820081108,11/08/2008,664,128,146,TEAM
0674052920081108,11/08/2008,674,529,108,TEAM
0688058720081108,11/08/2008,688,587,86,TEAM
0695003720081108,11/08/2008,695,37,1,TEAM
0704067120081108,11/08/2008,704,671,56,TEAM
0718028820081108,11/08/2008,718,288,126,TEAM
0725057420081108,11/08/2008,725,574,127,TEAM
0731006620081108,11/08/2008,731,66,42,TEAM
0746074920081108,11/08/2008,746,749,83,TEAM
0772071620081108,11/08/2008,772,716,4,TEAM
0796030620081108,11/08/2008,796,306,47,TEAM
0811069420081108,11/08/2008,811,694,114,TEAM
0047041420081111,11/11/2008,47,414,101,TEAM
0129050320081112,11/12/2008,129,503,45,TEAM
0690033120081112,11/12/2008,690,331,100,TEAM
0086000520081113,11/13/2008,86,5,94,TEAM
0742041520081113,11/13/2008,742,415,30,TEAM
0811046520081113,11/13/2008,811,465,89,TEAM
0140036720081114,11/14/2008,140,367,54,TEAM
0009071820081115,11/15/2008,9,718,58,TEAM
0029052920081115,11/15/2008,29,529,108,TEAM
0066029520081115,11/15/2008,66,295,43,TEAM
0067023420081115,11/15/2008,67,234,33,TEAM
0077072120081115,11/15/2008,77,721,21,TEAM
0107052820081115,11/15/2008,107,528,107,TEAM
0110075620081115,11/15/2008,110,756,139,TEAM
0128038820081115,11/15/2008,128,388,142,TEAM
0164068820081115,11/15/2008,164,688,92,TEAM
0193014720081115,11/15/2008,193,147,112,TEAM
0196066420081115,11/15/2008,196,664,75,TEAM
0257003720081115,11/15/2008,257,37,1,TEAM
0306053920081115,11/15/2008,306,539,111,TEAM
0419077220081115,11/15/2008,419,772,148,TEAM
0428079620081115,11/15/2008,428,796,141,TEAM
0430000820081115,11/15/2008,430,8,5,TEAM
0434031120081115,11/15/2008,434,311,40,TEAM
0457039220081115,11/15/2008,457,392,64,TEAM
0463032720081115,11/15/2008,463,327,52,TEAM
0472009620081115,11/15/2008,472,96,13,TEAM
0473015620081115,11/15/2008,473,156,23,TEAM
0498043320081115,11/15/2008,498,433,76,TEAM
0509041820081115,11/15/2008,509,418,66,TEAM
0513072620081115,11/15/2008,513,726,63,NEUTRAL
0518030120081115,11/15/2008,518,301,44,TEAM
0521015720081115,11/15/2008,521,157,20,TEAM
0559031220081115,11/15/2008,559,312,41,TEAM
0587065120081115,11/15/2008,587,651,35,TEAM
0630046620081115,11/15/2008,630,466,90,TEAM
0648023520081115,11/15/2008,648,235,27,TEAM
0657067420081115,11/15/2008,657,674,19,TEAM
0663070420081115,11/15/2008,663,704,124,TEAM
0671022920081115,11/15/2008,671,229,26,TEAM
0697005120081115,11/15/2008,697,51,132,TEAM
0703032820081115,11/15/2008,703,328,51,TEAM
0709077420081115,11/15/2008,709,774,69,TEAM
0716036520081115,11/15/2008,716,365,55,TEAM
0719028820081115,11/15/2008,719,288,126,TEAM
0731036620081115,11/15/2008,731,366,59,TEAM
0732062620081115,11/15/2008,732,626,16,TEAM
0736033420081115,11/15/2008,736,334,53,TEAM
0749049020081115,11/15/2008,749,490,82,TEAM
0754002820081115,11/15/2008,754,28,10,TEAM
0503033120081118,11/18/2008,503,331,100,TEAM
0047012920081119,11/19/2008,47,129,70,TEAM
0415025520081120,11/20/2008,415,255,37,TEAM
0086007120081121,11/21/2008,86,71,96,TEAM
0096063020081121,11/21/2008,96,630,18,TEAM
0414070920081121,11/21/2008,414,709,102,TEAM
0005051920081122,11/22/2008,5,519,95,TEAM
0031043020081122,11/22/2008,31,430,77,TEAM
0066046620081122,11/22/2008,66,466,90,TEAM
0067074920081122,11/22/2008,67,749,83,TEAM
0077073220081122,11/22/2008,77,732,135,TEAM
0090079620081122,11/22/2008,90,796,141,TEAM
0128040420081122,11/22/2008,128,404,115,TEAM
0141023520081122,11/22/2008,141,235,27,TEAM
0147074620081122,11/22/2008,147,746,137,TEAM
0156081120081122,11/22/2008,156,811,144,TEAM
0193074220081122,11/22/2008,193,742,136,TEAM
0196000920081122,11/22/2008,196,9,2,TEAM
0204069020081122,11/22/2008,204,690,109,TEAM
0229003020081122,11/22/2008,229,30,7,TEAM
0234039220081122,11/22/2008,234,392,64,TEAM
0295027720081122,11/22/2008,295,277,39,TEAM
0301050920081122,11/22/2008,301,509,46,TEAM
0306055920081122,11/22/2008,306,559,50,TEAM
0311032720081122,11/22/2008,311,327,52,TEAM
0312042820081122,11/22/2008,312,428,72,TEAM
0366047220081122,11/22/2008,366,472,88,TEAM
0388057420081122,11/22/2008,388,574,127,TEAM
0416053920081122,11/22/2008,416,539,111,TEAM
0418051820081122,11/22/2008,418,518,99,TEAM
0433036520081122,11/22/2008,433,365,55,TEAM
0465062620081122,11/22/2008,465,626,16,TEAM
0490045720081122,11/22/2008,490,457,78,TEAM
0497041920081122,11/22/2008,497,419,116,TEAM
0498023120081122,11/22/2008,498,231,31,TEAM
0528002920081122,11/22/2008,528,29,11,TEAM
0545014020081122,11/22/2008,545,140,97,TEAM
0671071620081122,11/22/2008,671,716,4,TEAM
0674010720081122,11/22/2008,674,107,12,TEAM
0688051320081122,11/22/2008,688,513,49,TEAM
0694073620081122,11/22/2008,694,736,117,TEAM
0700052220081122,11/22/2008,700,522,103,TEAM
0704028820081122,11/22/2008,704,288,126,TEAM
0718071920081122,11/22/2008,718,719,105,TEAM
0721069820081122,11/22/2008,721,698,125,TEAM
0725058720081122,11/22/2008,725,587,86,TEAM
0756075420081122,11/22/2008,756,754,138,TEAM
0768036720081122,11/22/2008,768,367,54,TEAM
0164065120081123,11/23/2008,164,651,35,TEAM
0726050320081125,11/25/2008,726,503,45,TEAM
0774004720081125,11/25/2008,774,47,48,TEAM
0697070320081127,11/27/2008,697,703,119,TEAM
0005069020081128,11/28/2008,5,690,109,TEAM
0071070920081128,11/28/2008,71,709,102,TEAM
0096006620081128,11/28/2008,96,66,42,TEAM
0110002820081128,11/28/2008,110,28,10,TEAM
0129020420081128,11/28/2008,129,204,71,TEAM
0157046320081128,11/28/2008,157,463,84,TEAM
0331008620081128,11/28/2008,331,86,91,TEAM
0365003120081128,11/28/2008,365,31,8,NEUTRAL
0430043320081128,11/28/2008,430,433,76,TEAM
0519041420081128,11/28/2008,519,414,101,TEAM
0704019620081128,11/28/2008,704,196,81,TEAM
0768054520081128,11/28/2008,768,545,110,TEAM
0009012820081129,11/29/2008,9,128,146,TEAM
0030049720081129,11/29/2008,30,497,123,TEAM
0037000820081129,11/29/2008,37,8,5,TEAM
0051070020081129,11/29/2008,51,700,129,TEAM
0231022920081129,11/29/2008,231,229,26,TEAM
0235023420081129,11/29/2008,235,234,33,TEAM
0255025720081129,11/29/2008,255,257,36,TEAM
0288057420081129,11/29/2008,288,574,127,TEAM
0328043420081129,11/29/2008,328,434,74,NEUTRAL
0334069420081129,11/29/2008,334,694,114,TEAM
0392006720081129,11/29/2008,392,67,61,TEAM
0415049020081129,11/29/2008,415,490,82,TEAM
0457019320081129,11/29/2008,457,193,80,TEAM
0466036620081129,11/29/2008,466,366,59,TEAM
0472073120081129,11/29/2008,472,731,133,TEAM
0513065720081129,11/29/2008,513,657,14,TEAM
0522052120081129,11/29/2008,522,521,104,TEAM
0529052820081129,11/29/2008,529,528,107,TEAM
0648014720081129,11/29/2008,648,147,112,TEAM
0664066320081129,11/29/2008,664,663,122,TEAM
0688014020081129,11/29/2008,688,140,97,TEAM
0718040420081129,11/29/2008,718,404,115,TEAM
0719038820081129,11/29/2008,719,388,142,TEAM
0736074920081129,11/29/2008,736,749,83,TEAM
0746074220081129,11/29/2008,746,742,136,TEAM
0754027720081129,11/29/2008,754,277,39,TEAM
0419067120081203,12/03/2008,419,671,56,TEAM
0367058720081204,12/04/2008,367,587,86,TEAM
0047008620081205,12/05/2008,47,86,67,NEUTRAL
0008023520081206,12/06/2008,8,235,38,NEUTRAL
0028002920081206,12/06/2008,28,29,11,TEAM
0030071620081206,12/06/2008,30,716,4,TEAM
0067074220081206,12/06/2008,67,742,35,NEUTRAL
0140027720081206,12/06/2008,140,277,39,TEAM
0196071920081206,12/06/2008,196,719,105,TEAM
0434052220081206,12/06/2008,434,522,74,NEUTRAL
0545016420081206,12/06/2008,545,164,25,TEAM
0651076820081206,12/06/2008,651,768,143,TEAM
0657011020081206,12/06/2008,657,110,15,TEAM
0726072520081206,12/06/2008,726,725,109,NEUTRAL
0756010720081206,12/06/2008,756,107,12,TEAM
0772023120081206,12/06/2008,772,231,31,TEAM
0077002920081220,12/20/2008,77,29,89,NEUTRAL
0156009620081220,12/20/2008,156,96,87,NEUTRAL
0404065120081220,12/20/2008,404,651,151,NEUTRAL
0749072620081220,12/20/2008,749,726,150,NEUTRAL
0664071620081221,12/21/2008,664,716,58,NEUTRAL
0066069820081223,12/23/2008,66,698,16,NEUTRAL
0513027720081224,12/24/2008,513,277,39,NEUTRAL
0229012920081226,12/26/2008,229,129,67,NEUTRAL
0415010720081227,12/27/2008,415,107,17,NEUTRAL
0768045720081227,12/27/2008,768,457,79,NEUTRAL
0796023420081227,12/27/2008,796,234,32,NEUTRAL
0503036620081228,12/28/2008,503,366,60,NEUTRAL
0434050920081229,12/29/2008,434,509,130,NEUTRAL
0490058720081229,12/29/2008,490,587,2,NEUTRAL
0392046620081230,12/30/2008,392,466,42,NEUTRAL
0521052920081230,12/30/2008,521,529,16,NEUTRAL
0774057420081230,12/30/2008,774,574,128,NEUTRAL
0067073620081231,12/31/2008,67,736,118,NEUTRAL
0288072120081231,12/31/2008,288,721,125,NEUTRAL
0328042820081231,12/31/2008,328,428,10,NEUTRAL
0365025520081231,12/31/2008,365,255,38,NEUTRAL
0528054520081231,12/31/2008,528,545,124,NEUTRAL
0140074220090101,01/01/2009,140,742,30,NEUTRAL
0257041620090101,01/01/2009,257,416,32,NEUTRAL
0463014720090101,01/01/2009,463,147,28,NEUTRAL
0539065720090101,01/01/2009,539,657,15,NEUTRAL
0648031220090101,01/01/2009,648,312,35,NEUTRAL
0334019620090102,01/02/2009,334,196,115,NEUTRAL
0433070020090102,01/02/2009,433,700,121,NEUTRAL
0732000820090102,01/02/2009,732,8,58,NEUTRAL
0086016420090103,01/03/2009,86,164,106,NEUTRAL
0518070320090105,01/05/2009,518,703,145,NEUTRAL
0047071920090106,01/06/2009,47,719,3,NEUTRAL
0235052220090108,01/08/2009,235,522,30,NEUTRAL
