"Game Code","Date","Visit Team Code","Home Team Code","Stadium Code","Site"
0433033420111105,11/05/2011,433,334,53,TEAM
0434005120111105,11/05/2011,434,51,132,TEAM
0457049020111105,11/05/2011,457,490,82,TEAM
0472025720111105,11/05/2011,472,257,36,TEAM
0473062620111105,11/05/2011,473,626,16,TEAM
0498067120111105,11/05/2011,498,671,56,TEAM
0509046320111105,11/05/2011,509,463,84,TEAM
0513074920111105,11/05/2011,513,749,83,TEAM
0529075620111105,11/05/2011,529,756,139,TEAM
0559079620111105,11/05/2011,559,796,141,TEAM
0648003120111105,11/05/2011,648,31,6,TEAM
0651058720111105,11/05/2011,651,587,86,TEAM
0664019620111105,11/05/2011,664,196,81,TEAM
0674052820111105,11/05/2011,674,528,107,TEAM
0688016420111105,11/05/2011,688,164,25,TEAM
0695043020111105,11/05/2011,695,430,77,TEAM
0697052220111105,11/05/2011,697,522,103,TEAM
0698081120111105,11/05/2011,698,811,144,TEAM
0700070320111105,11/05/2011,700,703,119,TEAM
0704057420111105,11/05/2011,704,574,127,TEAM
0716072620111105,11/05/2011,716,726,62,TEAM
0718066320111105,11/05/2011,718,663,122,TEAM
0725072120111105,11/05/2011,725,721,21,TEAM
0731027720111105,11/05/2011,731,277,39,TEAM
0732002920111105,11/05/2011,732,29,11,TEAM
0736023520111105,11/05/2011,736,235,27,TEAM
0746039220111105,11/05/2011,746,392,64,TEAM
0754010720111105,11/05/2011,754,107,17,TEAM
0503007120111108,11/08/2011,503,71,96,TEAM
0774070920111108,11/08/2011,774,709,102,TEAM
0414069020111109,11/09/2011,414,690,109,TEAM
0288071820111110,11/10/2011,288,718,58,TEAM
0519012920111110,11/10/2011,519,129,70,TEAM
0742025520111110,11/10/2011,742,255,37,TEAM
0651068820111111,11/11/2011,651,688,92,TEAM
0008043020111112,11/12/2011,8,430,77,TEAM
0009040420111112,11/12/2011,9,404,115,TEAM
0028075420111112,11/12/2011,28,754,138,TEAM
0029015720111112,11/12/2011,29,157,20,TEAM
0037025720111112,11/12/2011,37,257,36,TEAM
0051032820111112,11/12/2011,51,328,51,TEAM
0086020420111112,11/12/2011,86,204,71,TEAM
0096047220111112,11/12/2011,96,472,88,TEAM
0110073220111112,11/12/2011,110,732,135,TEAM
0128066420111112,11/12/2011,128,664,75,TEAM
0193074620111112,11/12/2011,193,746,137,TEAM
0196070420111112,11/12/2011,196,704,124,TEAM
0229023120111112,11/12/2011,229,231,31,TEAM
0235064820111112,11/12/2011,235,648,113,TEAM
0277046620111112,11/12/2011,277,466,90,TEAM
0295007720111112,11/12/2011,295,77,134,TEAM
0331000520111112,11/12/2011,331,5,154,TEAM
0334073620111112,11/12/2011,334,736,117,TEAM
0366043320111112,11/12/2011,366,433,76,TEAM
0388071920111112,11/12/2011,388,719,105,TEAM
0392051320111112,11/12/2011,392,513,65,NEUTRAL
0415023420111112,11/12/2011,415,234,33,TEAM
0416031220111112,11/12/2011,416,312,41,TEAM
0418030120111112,11/12/2011,418,301,44,TEAM
0419049820111112,11/12/2011,419,498,57,TEAM
0463053920111112,11/12/2011,463,539,111,TEAM
0465047320111112,11/12/2011,465,473,87,TEAM
0490006720111112,11/12/2011,490,67,61,TEAM
0497071620111112,11/12/2011,497,716,4,TEAM
0518055920111112,11/12/2011,518,559,50,TEAM
0521070020111112,11/12/2011,521,700,129,TEAM
0528010720111112,11/12/2011,528,107,17,TEAM
0529067420111112,11/12/2011,529,674,19,TEAM
0545036720111112,11/12/2011,545,367,54,TEAM
0574050920111112,11/12/2011,574,509,46,TEAM
0587072520111112,11/12/2011,587,725,158,NEUTRAL
0626015620111112,11/12/2011,626,156,23,TEAM
0630073120111112,11/12/2011,630,731,133,TEAM
0671003020111112,11/12/2011,671,30,7,TEAM
0694003120111112,11/12/2011,694,31,6,TEAM
0697032720111112,11/12/2011,697,327,52,TEAM
0698006620111112,11/12/2011,698,66,42,TEAM
0703043420111112,11/12/2011,703,434,73,TEAM
0726066320111112,11/12/2011,726,663,122,TEAM
0749014720111112,11/12/2011,749,147,112,TEAM
0756065720111112,11/12/2011,756,657,14,TEAM
0768014020111112,11/12/2011,768,140,97,TEAM
0772036520111112,11/12/2011,772,365,55,TEAM
0796042820111112,11/12/2011,796,428,153,TEAM
0811072120111112,11/12/2011,811,721,21,TEAM
0047050320111115,11/15/2011,47,503,45,TEAM
0519007120111116,11/16/2011,519,71,96,TEAM
0774041420111116,11/16/2011,774,414,101,TEAM
0388040420111117,11/17/2011,388,404,115,TEAM
0457074220111117,11/17/2011,457,742,136,TEAM
0664000920111117,11/17/2011,664,9,2,TEAM
0521031120111118,11/18/2011,521,311,40,TEAM
0709012920111118,11/18/2011,709,129,70,TEAM
0005008620111119,11/19/2011,5,86,91,TEAM
0029002820111119,11/19/2011,29,28,10,TEAM
0030041920111119,11/19/2011,30,419,116,TEAM
0066062620111119,11/19/2011,66,626,16,TEAM
0067051320111119,11/19/2011,67,513,49,TEAM
0096027720111119,11/19/2011,96,277,39,TEAM
0107067420111119,11/19/2011,107,674,19,TEAM
0128019620111119,11/19/2011,128,196,81,TEAM
0140058720111119,11/19/2011,140,587,86,TEAM
0141064820111119,11/19/2011,141,648,113,TEAM
0147049020111119,11/19/2011,147,490,82,TEAM
0156069820111119,11/19/2011,156,698,125,TEAM
0157011020111119,11/19/2011,157,110,15,TEAM
0204033120111119,11/19/2011,204,331,100,TEAM
0229071620111119,11/19/2011,229,716,4,TEAM
0231049820111119,11/19/2011,231,498,57,TEAM
0244023520111119,11/19/2011,244,235,27,TEAM
0253000820111119,11/19/2011,253,8,5,TEAM
0255019320111119,11/19/2011,255,193,80,TEAM
0306041620111119,11/19/2011,306,416,68,TEAM
0312055920111119,11/19/2011,312,559,50,TEAM
0327070320111119,11/19/2011,327,703,119,TEAM
0328069720111119,11/19/2011,328,697,120,TEAM
0334025720111119,11/19/2011,334,257,36,TEAM
0365043320111119,11/19/2011,365,433,76,TEAM
0366046620111119,11/19/2011,366,466,90,TEAM
0367016420111119,11/19/2011,367,164,25,TEAM
0392074920111119,11/19/2011,392,749,83,TEAM
0415065120111119,11/19/2011,415,651,35,TEAM
0428050920111119,11/19/2011,428,509,46,TEAM
0430003120111119,11/19/2011,430,31,8,TEAM
0463041820111119,11/19/2011,463,418,66,TEAM
0465072120111119,11/19/2011,465,721,21,TEAM
0472007720111119,11/19/2011,472,77,134,TEAM
0473081120111119,11/19/2011,473,811,144,TEAM
0522005120111119,11/19/2011,522,51,132,TEAM
0539051820111119,11/19/2011,539,518,99,TEAM
0625003720111119,11/19/2011,625,37,1,TEAM
0657052920111119,11/19/2011,657,529,108,TEAM
0663028820111119,11/19/2011,663,288,126,TEAM
0700043420111119,11/19/2011,700,434,73,TEAM
0718057420111119,11/19/2011,718,574,127,TEAM
0719070420111119,11/19/2011,719,704,124,TEAM
0725069020111119,11/19/2011,725,690,109,TEAM
0726063020111119,11/19/2011,726,630,18,TEAM
0731029520111119,11/19/2011,731,295,43,TEAM
0732075420111119,11/19/2011,732,754,138,TEAM
0736069420111119,11/19/2011,736,694,114,TEAM
0746023420111119,11/19/2011,746,234,33,TEAM
0756052820111119,11/19/2011,756,528,107,TEAM
0772049720111119,11/19/2011,772,497,160,TEAM
0796030120111119,11/19/2011,796,301,44,TEAM
0414051920111122,11/22/2011,414,519,95,TEAM
0703069720111124,11/24/2011,703,697,120,TEAM
0005077420111125,11/25/2011,5,774,69,TEAM
0031036520111125,11/25/2011,31,365,55,TEAM
0067041520111125,11/25/2011,67,415,30,TEAM
0071008620111125,11/25/2011,71,86,91,TEAM
0107002820111125,11/25/2011,107,28,10,TEAM
0157073220111125,11/25/2011,157,732,135,TEAM
0204050320111125,11/25/2011,204,503,45,TEAM
0288071920111125,11/25/2011,288,719,105,TEAM
0312046320111125,11/25/2011,312,463,84,TEAM
0331069020111125,11/25/2011,331,690,109,TEAM
0367065120111125,11/25/2011,367,651,35,TEAM
0545076820111125,11/25/2011,545,768,143,TEAM
0704012820111125,11/25/2011,704,128,146,TEAM
0709004720111125,11/25/2011,709,47,48,TEAM
0008003720111126,11/26/2011,8,37,1,TEAM
0009022920111126,11/26/2011,9,229,159,TEAM
0110065720111126,11/26/2011,110,657,14,TEAM
0140068820111126,11/26/2011,140,688,92,TEAM
0147064820111126,11/26/2011,147,648,113,TEAM
0193045720111126,11/26/2011,193,457,78,TEAM
0196038820111126,11/26/2011,196,388,142,TEAM
0231041920111126,11/26/2011,231,419,116,TEAM
0234023520111126,11/26/2011,234,235,27,TEAM
0257025520111126,11/26/2011,257,255,37,TEAM
0301042820111126,11/26/2011,301,428,153,TEAM
0311052220111126,11/26/2011,311,522,103,TEAM
0392049020111126,11/26/2011,392,490,82,TEAM
0404066420111126,11/26/2011,404,664,75,TEAM
0416050920111126,11/26/2011,416,509,46,TEAM
0433043020111126,11/26/2011,433,430,77,TEAM
0434032820111126,11/26/2011,434,328,74,NEUTRAL
0466073120111126,11/26/2011,466,731,133,TEAM
0472036620111126,11/26/2011,472,366,59,TEAM
0513067420111126,11/26/2011,513,674,19,TEAM
0518041820111126,11/26/2011,518,418,66,TEAM
0528052920111126,11/26/2011,528,529,108,TEAM
0539079620111126,11/26/2011,539,796,141,TEAM
0559030620111126,11/26/2011,559,306,47,TEAM
0574066320111126,11/26/2011,574,663,122,TEAM
0587016420111126,11/26/2011,587,164,25,TEAM
0626046520111126,11/26/2011,626,465,89,TEAM
0630009620111126,11/26/2011,630,96,13,TEAM
0671002920111126,11/26/2011,671,29,11,TEAM
0694033420111126,11/26/2011,694,334,53,TEAM
0700005120111126,11/26/2011,700,51,155,NEUTRAL
0716077220111126,11/26/2011,716,772,148,TEAM
0718027720111126,11/26/2011,718,277,39,TEAM
0721015620111126,11/26/2011,721,156,23,TEAM
0736074920111126,11/26/2011,736,749,83,TEAM
0742074620111126,11/26/2011,742,746,137,TEAM
0754075620111126,11/26/2011,754,756,140,NEUTRAL
0811006620111126,11/26/2011,811,66,42,TEAM
0768065120111201,12/01/2011,768,651,35,TEAM
0110052920111202,12/02/2011,110,529,108,TEAM
0519050320111202,12/02/2011,519,503,67,NEUTRAL
0077027720111203,12/03/2011,77,277,39,TEAM
0096062620111203,12/03/2011,96,626,16,TEAM
0164014020111203,12/03/2011,164,140,97,TEAM
0257036520111203,12/03/2011,257,365,38,NEUTRAL
0295046620111203,12/03/2011,295,466,90,TEAM
0311032720111203,12/03/2011,311,327,52,TEAM
0419049720111203,12/03/2011,419,497,160,TEAM
0465069820111203,12/03/2011,465,698,125,TEAM
0473006620111203,12/03/2011,473,66,42,TEAM
0498022920111203,12/03/2011,498,229,159,TEAM
0522052120111203,12/03/2011,522,521,104,TEAM
0664028820111203,12/03/2011,664,288,126,TEAM
0688054520111203,12/03/2011,688,545,110,TEAM
0703005120111203,12/03/2011,703,51,132,TEAM
0716003020111203,12/03/2011,716,30,7,TEAM
0731047220111203,12/03/2011,731,472,88,TEAM
0742014720111203,12/03/2011,742,147,79,NEUTRAL
0796041620111203,12/03/2011,796,416,162,NEUTRAL
0811015620111203,12/03/2011,811,156,23,TEAM
0725072620111210,12/10/2011,725,726,65,NEUTRAL
0519073120111217,12/17/2011,519,731,42,NEUTRAL
0626067120111217,12/17/2011,626,671,58,NEUTRAL
0690081120111217,12/17/2011,690,811,87,NEUTRAL
0231038820111220,12/20/2011,231,388,151,NEUTRAL
0698036620111221,12/21/2011,698,366,16,NEUTRAL
0028006620111222,12/22/2011,28,66,89,NEUTRAL
0466066420111224,12/24/2011,466,664,39,NEUTRAL
0434045720111226,12/26/2011,434,457,60,NEUTRAL
0367049020111227,12/27/2011,367,490,79,NEUTRAL
0774055920111227,12/27/2011,774,559,67,NEUTRAL
0107070320111228,12/28/2011,107,703,16,NEUTRAL
0709072120111228,12/28/2011,709,721,150,NEUTRAL
0234051320111229,12/29/2011,234,513,32,NEUTRAL
0756005120111229,12/29/2011,756,51,130,NEUTRAL
0077071920111230,12/30/2011,77,719,125,NEUTRAL
0312052220111230,12/30/2011,312,522,10,NEUTRAL
0430074920111230,12/30/2011,430,749,118,NEUTRAL
0587031120111230,12/30/2011,587,311,158,NEUTRAL
0140073620111231,12/31/2011,140,736,115,NEUTRAL
0255073220111231,12/31/2011,255,732,124,NEUTRAL
0301011020111231,12/31/2011,301,110,17,NEUTRAL
0697050920111231,12/31/2011,697,509,128,NEUTRAL
0746003720111231,12/31/2011,746,37,38,NEUTRAL
0288053920120102,01/02/2012,288,539,121,NEUTRAL
0416025720120102,01/02/2012,416,257,35,NEUTRAL
0463064820120102,01/02/2012,463,648,32,NEUTRAL
0518023520120102,01/02/2012,518,235,28,NEUTRAL
0674052120120102,01/02/2012,674,521,145,NEUTRAL
0796052920120102,01/02/2012,796,529,15,NEUTRAL
0418074220120103,01/03/2012,418,742,58,NEUTRAL
0768014720120104,01/04/2012,768,147,30,NEUTRAL
0327003120120106,01/06/2012,327,31,155,NEUTRAL
0663054520120107,01/07/2012,663,545,2,NEUTRAL
0030050320120108,01/08/2012,30,503,3,NEUTRAL
0008036520120109,01/09/2012,8,365,58,NEUTRAL
