"Team Code","Game Code","Rush Att","Rush Yard","Rush TD","Pass Att","Pass Comp","Pass Yard","Pass TD","Pass Int","Pass Conv","Kickoff Ret","Kickoff Ret Yard","Kickoff Ret TD","Punt Ret","Punt Ret Yard","Punt Ret TD","Fum Ret","Fum Ret Yard","Fum Ret TD","Int Ret","Int Ret Yard","Int Ret TD","Misc Ret","Misc Ret Yard","Misc Ret TD","Field Goal Att","Field Goal Made","Off XP Kick Att","Off XP Kick Made","Off 2XP Att","Off 2XP Made","Def 2XP Att","Def 2XP Made","Safety","Points","Punt","Punt Yard","Kickoff","Kickoff Yard","Kickoff Touchback","Kickoff Out-Of-Bounds","Kickoff Onside","Fumble","Fumble Lost","Tackle Solo","Tackle Assist","Tackle For Loss","Tackle For Loss Yard","Sack","Sack Yard","QB Hurry","Fumble Forced","Pass Broken Up","Kick/Punt Blocked","1st Down Rush","1st Down Pass","1st Down Penalty","Time Of Possession","Penalty","Penalty Yard","Third Down Att","Third Down Conv","Fourth Down Att","Fourth Down Conv","Red Zone Att","Red Zone TD","Red Zone Field Goal"
147,0749014720071110,34,145,1,36,27,266,3,0,0,3,128,1,2,34,0,0,0,0,1,12,0,0,0,0,3,3,5,5,0,0,0,0,0,44,2,94,8,538,1,0,0,0,0,65,32,11.0,54,6.0,36,3,0,4,0,10,14,1,1647,4,45,12,7,0,0,4,4,0
147,0067014720071117,31,47,2,40,26,226,0,1,0,4,67,0,3,6,0,0,0,0,1,0,0,0,0,0,3,1,2,2,0,0,0,0,0,17,4,149,4,264,1,1,0,0,0,66,22,8.0,53,5.5,48,6,0,5,0,4,15,2,1410,7,47,16,7,1,1,3,2,1
147,0147064820071124,46,214,0,39,28,229,1,1,0,3,58,0,4,37,1,0,0,0,2,1,0,0,0,0,5,3,2,2,0,0,0,0,0,23,4,154,5,325,0,0,0,1,0,40,4,2.0,9,0.0,0,5,1,2,2,11,13,2,2317,6,45,15,6,1,1,5,1,2
147,0147003720071231,40,189,2,33,14,104,0,0,0,4,103,0,1,8,0,0,0,0,1,0,0,0,0,0,4,2,2,2,0,0,0,0,0,20,8,345,4,277,1,0,0,1,0,62,22,10.0,36,1.0,10,0,0,2,0,9,3,0,1754,1,5,19,5,2,2,3,1,2
156,0156015720070901,56,157,1,27,20,229,3,1,0,6,114,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,4,0,0,0,0,0,28,4,166,5,274,0,0,0,1,0,50,21,2.0,8,1.0,6,3,1,5,0,11,13,1,2221,6,49,19,11,3,1,4,3,0
156,0107015620070908,42,157,3,30,21,301,1,2,0,5,110,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,5,185,4,218,1,1,1,1,1,35,24,1.0,7,1.0,7,1,1,3,0,9,12,1,1961,4,28,13,6,1,0,4,3,0
156,0156028820070922,39,115,0,26,16,227,3,1,0,6,170,0,4,45,0,1,6,0,1,1,0,0,0,0,2,2,3,3,0,0,0,0,0,27,7,305,6,388,0,1,0,1,1,37,64,8.0,44,3.0,24,0,3,1,0,4,9,0,1795,7,50,16,5,2,1,2,1,1
156,0156069820070929,28,55,0,38,21,216,1,3,0,5,118,0,3,15,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,12,5,196,4,242,0,0,0,0,0,53,26,4.0,20,2.0,15,0,0,7,0,4,10,2,1766,6,53,18,6,1,0,1,0,1
156,0626015620071006,39,139,1,27,14,188,1,1,0,2,39,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,5,244,6,371,4,0,0,1,1,42,30,11.0,75,7.0,56,1,2,6,0,9,7,0,1721,3,15,15,5,1,0,2,1,1
156,0721015620071013,43,224,1,29,16,156,1,4,0,4,105,0,0,0,0,1,48,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,0,0,4,265,1,0,0,1,0,48,44,3.0,18,1.0,7,0,1,1,0,15,7,2,1541,5,45,14,9,2,1,4,2,0
156,0156046520071020,49,279,3,19,13,218,1,0,0,4,119,0,0,0,0,0,0,0,3,147,2,0,0,0,4,2,6,6,0,0,0,0,0,48,2,106,8,503,3,0,1,1,1,47,26,6.0,20,2.0,12,0,1,3,0,15,6,0,1787,4,55,12,3,3,1,3,1,2
156,0732015620071027,34,131,0,28,16,140,0,1,0,5,137,0,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,7,325,2,140,2,0,0,0,0,45,30,1.0,1,0.0,0,1,0,2,0,8,8,0,1671,6,54,13,2,2,0,1,0,1
156,0156007720071103,43,150,1,35,18,161,0,1,0,6,120,0,1,8,0,0,0,0,1,31,1,0,0,0,2,1,1,1,1,0,0,0,0,16,6,276,4,185,0,1,0,0,0,23,63,8.0,34,2.0,17,1,2,2,0,12,7,1,1907,5,30,18,8,2,1,4,1,1
156,0156047320071110,53,178,0,19,13,221,2,0,0,6,115,0,1,13,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,0,0,0,23,4,172,6,377,2,0,0,0,0,39,26,8.0,16,3.0,9,0,1,1,0,14,7,0,1999,6,55,16,6,2,1,4,0,3
156,0253015620071117,43,263,3,16,13,244,3,0,0,3,20,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,2,76,7,484,4,0,0,2,2,51,34,5.0,8,0.0,0,1,1,1,0,11,7,4,1478,7,67,11,7,1,1,3,3,0
156,0811015620071123,52,152,2,22,16,245,2,1,0,5,147,0,3,32,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,0,0,0,0,36,5,205,8,468,0,1,0,1,1,38,24,5.0,17,1.0,10,4,2,4,0,6,13,3,2092,4,20,18,8,1,1,3,2,1
157,0156015720070901,28,129,1,32,18,201,2,1,1,5,145,0,3,62,0,0,0,0,1,0,0,0,0,0,4,3,2,2,1,1,0,0,0,31,2,73,6,336,0,0,0,3,2,77,39,9.0,36,4.0,24,0,1,1,0,6,10,2,1379,4,30,14,6,0,0,4,2,2
157,0157002820070908,26,32,0,47,17,172,1,1,0,6,123,0,4,17,0,0,0,0,1,35,1,0,0,0,0,0,2,2,0,0,0,0,0,14,8,322,3,198,0,0,0,1,1,54,20,5.0,32,3.0,20,0,2,5,0,3,5,7,1569,7,45,18,4,4,0,1,1,0
157,0234015720070915,25,-27,0,54,34,306,1,2,0,3,74,0,4,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,6,8,354,1,70,1,0,1,2,0,46,19,10.0,34,3.0,22,3,0,1,0,2,17,2,2048,7,37,18,5,2,2,4,1,0
157,0414015720070922,63,359,4,30,19,275,2,2,0,1,27,0,8,93,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,2,84,7,467,1,0,0,1,1,38,17,4.0,8,0.0,0,4,0,6,0,19,12,2,2424,5,39,17,12,3,2,7,5,0
157,0522015720070929,46,161,1,36,22,220,2,2,0,5,133,0,4,87,0,0,0,0,2,0,0,0,0,0,3,2,3,3,0,0,0,0,0,27,5,221,5,310,1,1,0,4,0,38,15,2.0,10,1.0,8,3,0,2,0,6,12,1,2334,6,45,19,6,3,2,3,2,0
157,0157005120071006,42,157,2,27,17,293,2,1,0,3,54,0,2,49,0,0,0,0,2,41,0,0,0,0,6,5,4,4,0,0,0,0,0,43,2,98,9,519,0,1,0,1,1,37,35,5.0,11,0.0,0,3,1,7,0,6,12,0,1985,11,105,15,5,2,1,7,3,3
157,0157032720071013,36,188,1,41,19,223,1,3,0,9,165,0,5,12,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,5,139,5,308,0,0,0,2,1,42,29,3.0,27,0.0,0,0,1,6,0,11,9,2,1759,10,91,12,1,4,1,4,2,1
157,0328015720071020,33,66,0,45,27,287,2,2,0,4,95,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,4,167,3,201,1,0,0,3,1,52,20,5.0,16,1.0,6,1,2,1,0,4,14,1,1853,4,35,17,5,3,1,2,1,0
157,0157070020071027,44,217,1,27,16,132,2,0,0,5,82,0,1,4,0,0,0,0,4,72,1,0,0,0,2,1,4,4,0,0,0,0,0,31,4,175,6,384,1,1,0,2,0,47,12,5.0,14,3.0,12,5,0,2,0,12,6,1,2045,3,30,16,7,2,2,3,2,0
157,0434015720071103,30,84,1,28,14,112,0,1,0,8,196,0,2,16,0,0,0,0,1,6,0,0,0,0,1,1,1,1,0,0,0,0,0,10,11,408,3,202,1,0,0,5,2,61,22,8.0,31,2.0,20,3,1,3,1,4,3,0,1543,12,94,17,3,0,0,2,1,1
157,0157031120071110,32,157,2,40,23,262,2,0,0,6,161,0,0,0,0,0,0,0,1,-2,0,0,0,0,1,0,4,4,0,0,0,0,0,28,7,256,5,243,0,0,0,2,1,45,24,5.0,21,2.0,13,3,0,4,0,4,12,1,1628,8,80,15,3,3,2,3,3,0
157,0463015720071123,52,277,6,29,17,241,2,0,0,5,125,0,4,51,0,0,0,0,3,114,1,0,0,0,1,1,9,8,0,0,0,0,0,65,5,198,11,630,0,0,0,0,0,52,19,2.0,9,1.0,5,1,1,11,1,13,12,1,2037,7,65,16,10,0,0,8,7,1
157,0008015720071230,28,75,0,40,24,322,3,2,0,6,126,0,0,0,0,1,6,0,1,35,0,0,0,0,2,1,3,3,0,0,0,0,0,24,4,127,5,273,0,0,0,1,0,40,30,5.0,16,1.0,8,4,1,3,0,3,16,0,1821,4,30,16,9,1,0,2,2,0
164,0164019320070901,47,189,2,30,22,298,2,1,0,4,57,0,0,0,0,0,0,0,3,67,1,0,0,0,4,3,5,4,0,0,0,0,1,45,5,197,9,566,2,0,0,0,0,30,38,9.0,43,4.0,25,1,2,3,0,11,12,0,2143,9,67,17,6,1,1,6,2,3
164,0380016420070908,42,183,2,29,18,196,2,1,0,1,20,0,8,77,0,0,0,0,2,51,1,0,0,0,2,1,5,5,0,0,0,0,0,38,5,185,7,452,2,0,0,0,0,30,38,11.0,37,2.0,15,0,0,2,0,10,9,1,1707,4,35,14,6,1,0,4,3,1
164,0690016420070915,49,156,2,29,19,222,0,0,0,3,50,0,5,52,0,0,0,0,1,13,0,0,0,0,3,3,1,1,1,0,0,0,0,22,4,130,5,326,0,0,0,3,1,26,46,9.0,36,3.0,23,0,1,2,0,10,10,1,2040,5,35,16,6,2,0,3,2,1
164,0164054520070922,46,115,3,25,12,174,0,0,0,2,11,0,4,35,0,0,0,0,4,82,1,0,0,0,2,2,4,4,0,0,0,0,0,34,8,280,6,403,1,0,0,1,1,40,24,7.0,25,3.0,17,3,2,6,0,6,8,3,1828,2,20,17,7,0,0,4,3,1
164,0005016420070929,42,262,3,26,17,203,2,1,0,3,150,1,2,33,0,0,0,0,1,40,0,0,0,0,1,1,6,5,0,0,0,0,0,44,5,236,8,473,2,0,0,0,0,37,56,8.0,29,4.0,21,0,0,2,0,12,12,1,1820,11,82,12,5,0,0,4,4,0
164,0164074620071013,33,78,0,33,17,176,1,0,0,3,74,0,3,16,0,0,0,0,2,52,0,0,0,0,4,3,1,1,0,0,0,0,0,16,6,294,5,341,2,0,0,4,2,43,32,6.0,14,2.0,8,0,2,3,0,6,8,3,1653,9,50,13,1,2,1,4,1,2
164,0367016420071019,39,175,1,18,9,130,1,0,0,4,72,0,1,74,1,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,4,141,4,251,1,0,0,4,2,39,48,3.0,12,1.0,6,0,0,3,0,10,6,0,1529,6,47,10,4,1,0,4,2,0
164,0651016420071027,46,159,0,26,13,194,1,1,0,3,51,0,0,0,0,0,0,0,2,23,1,0,0,0,4,3,1,1,1,0,0,0,0,22,5,151,7,446,0,0,0,1,0,38,56,6.0,24,1.0,5,0,0,4,0,10,8,2,1958,6,39,16,7,0,0,4,1,3
164,0587016420071103,39,256,1,21,10,140,2,0,0,5,209,1,3,19,0,0,0,0,1,0,0,0,0,0,3,3,4,3,0,0,0,0,1,38,5,213,8,509,0,0,0,1,0,45,54,2.0,10,1.0,9,0,0,6,1,10,6,2,1705,8,56,12,4,0,0,3,1,2
164,0164014020071110,22,22,0,37,18,182,0,1,0,4,84,0,3,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,10,445,2,119,0,0,0,0,0,47,20,6.0,13,2.0,8,1,0,1,0,1,8,2,1524,5,50,16,3,1,0,1,0,1
164,0688016420071117,49,185,2,24,16,213,1,0,0,2,31,0,4,33,0,0,0,0,2,54,1,0,0,0,2,1,4,3,0,0,0,0,0,30,3,122,6,365,0,0,0,0,0,30,42,4.0,25,4.0,25,0,2,10,0,9,10,6,1967,7,41,14,6,2,0,4,1,1
164,0164076820071124,50,203,1,34,18,189,2,0,0,10,138,0,3,10,0,0,0,0,1,2,0,0,0,0,0,0,3,3,0,0,0,0,0,21,9,355,4,254,0,0,0,3,3,48,28,7.0,19,1.0,2,0,1,0,0,11,10,1,2059,5,42,18,7,1,1,3,3,0
164,0164074920071229,30,115,0,29,13,98,0,1,0,5,156,0,3,75,1,0,0,0,1,-2,0,0,0,0,1,1,1,1,0,0,0,0,0,10,7,306,3,173,1,0,0,0,0,55,16,12.0,51,2.0,17,0,1,2,0,4,5,0,1509,2,30,17,5,2,0,1,0,1
193,0164019320070901,28,15,0,29,15,154,1,3,0,7,208,1,2,5,0,0,0,0,1,9,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,201,4,219,0,0,0,2,0,44,56,8.0,37,4.0,33,3,0,2,1,3,5,2,1457,4,35,11,2,1,0,1,1,0
193,0193074620070908,34,84,0,35,15,145,1,1,1,5,124,0,1,0,0,0,0,0,0,0,0,1,61,0,4,1,0,0,1,1,0,0,1,13,5,214,3,193,0,0,0,0,0,39,34,4.0,12,0.0,0,0,3,1,2,7,5,0,1793,6,43,19,5,5,3,4,1,1
193,0193050920070915,32,63,0,23,19,246,3,0,0,3,48,0,1,2,0,0,0,0,2,24,0,0,0,0,0,0,3,2,0,0,0,0,0,20,4,182,4,244,0,0,0,1,1,45,34,5.0,18,2.0,8,8,1,7,0,4,10,1,1586,8,73,13,7,2,1,2,2,0
193,0193072620070922,26,78,2,36,23,428,4,1,2,7,177,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,4,3,2,2,0,0,0,43,3,130,7,364,1,0,0,3,1,59,46,9.0,26,2.0,12,0,0,1,0,8,13,0,1475,6,80,11,4,2,2,4,3,0
193,0193041520070929,37,61,0,27,18,241,2,0,0,5,125,0,1,5,0,0,0,0,2,9,0,0,0,0,0,0,2,2,0,0,0,0,0,14,5,198,3,167,0,0,0,5,2,44,16,6.0,18,2.0,11,0,0,0,0,5,8,4,1919,7,54,15,8,2,0,0,0,0
193,0749019320071006,31,95,1,47,21,291,4,2,1,8,167,0,4,52,0,0,0,0,1,10,0,0,0,0,0,0,2,2,3,1,0,0,1,36,6,253,6,314,0,1,0,3,0,43,38,5.0,9,1.0,3,2,0,1,0,3,10,3,1424,3,25,17,6,4,1,4,3,0
193,0742019320071013,36,72,1,28,14,122,1,1,0,9,186,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,10,316,3,115,0,1,0,2,2,36,42,11.0,31,4.0,15,5,1,1,0,5,5,3,1863,3,24,15,1,2,1,2,2,0
193,0193023420071027,19,9,0,31,17,213,1,1,0,6,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,275,2,91,0,0,0,0,0,59,21,7.0,19,1.0,7,0,1,2,0,2,6,1,1222,6,50,12,2,3,1,1,1,0
193,0147019320071103,30,28,0,29,17,170,1,1,0,8,144,0,2,11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,8,306,4,210,0,0,0,2,1,34,24,10.0,45,3.0,30,2,1,5,0,2,8,1,1783,12,80,15,5,0,0,2,1,1
193,0255019320071110,28,24,1,29,12,122,1,0,0,4,39,0,2,34,0,1,24,1,1,14,0,0,0,0,1,1,3,3,0,0,0,0,0,24,12,450,5,290,0,1,0,2,1,37,54,9.0,20,2.0,8,3,2,3,1,3,4,2,1601,6,56,16,2,1,1,2,1,1
193,0193051320071117,27,94,1,38,18,138,0,0,0,5,65,0,3,9,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,7,257,2,104,0,0,0,3,2,32,58,7.0,24,2.0,13,3,1,6,0,9,3,4,1465,6,55,16,4,2,1,1,1,0
193,0193045720071124,48,145,0,31,21,215,2,0,0,3,61,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,2,0,0,0,0,0,14,6,197,3,173,0,0,0,1,1,39,12,4.0,24,2.0,20,0,1,5,0,10,11,2,2183,6,60,20,11,0,0,3,2,0
196,0196074220070901,35,142,1,31,16,119,0,1,0,1,24,0,2,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,9,396,2,130,0,1,0,0,0,37,40,10.0,39,4.0,19,4,2,2,0,5,5,2,1893,12,69,17,7,1,0,1,1,0
196,0457019620070908,33,64,1,42,31,406,3,0,0,6,182,0,3,18,0,0,0,0,1,0,0,0,0,0,5,2,4,4,0,0,0,0,0,34,6,235,6,392,2,0,0,2,0,26,50,8.0,28,3.0,10,1,0,3,0,6,13,2,2168,10,60,16,7,0,0,6,2,1
196,0664019620070915,37,97,1,35,20,203,2,1,0,5,105,0,3,18,0,0,0,0,1,16,0,0,0,0,1,0,3,3,0,0,0,0,0,21,6,248,4,265,1,0,0,0,0,37,48,7.0,32,2.0,15,7,2,0,0,8,12,1,1847,9,55,15,8,0,0,4,3,0
196,0196076820070922,33,106,1,18,9,54,0,1,0,8,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,7,327,2,107,0,0,0,2,0,48,58,7.0,20,1.0,1,0,0,0,0,9,2,2,1556,6,45,10,2,1,0,1,1,0
196,0196028820070929,40,173,3,26,11,156,2,1,0,3,75,0,4,15,0,0,0,0,2,38,0,1,57,0,1,1,4,4,1,0,0,0,0,37,9,360,7,451,1,0,0,1,1,40,78,10.0,43,4.0,28,0,2,2,1,8,5,1,1499,9,65,16,6,0,0,4,3,1
196,0128019620071006,37,160,3,27,15,210,3,0,0,4,194,1,3,3,0,0,0,0,3,102,0,0,0,0,2,1,7,7,0,0,0,0,0,52,7,241,9,518,0,0,0,1,0,48,50,6.0,20,1.0,5,9,3,2,0,7,8,1,1635,9,80,15,6,0,0,7,5,1
196,0196070420071013,32,208,2,34,19,299,2,4,0,6,148,0,1,46,0,1,50,1,1,0,0,0,0,0,3,3,4,4,0,0,1,1,0,45,4,195,7,467,2,0,0,0,0,69,14,8.0,44,3.0,34,6,2,2,1,10,12,2,1428,5,87,11,4,0,0,4,1,2
196,0490019620071020,34,72,1,53,28,254,1,1,0,5,119,0,4,12,0,0,0,0,1,17,0,0,0,0,2,2,2,2,0,0,0,0,0,20,8,306,4,245,0,0,0,4,1,36,44,8.0,32,1.0,7,5,2,5,0,5,15,1,1866,4,49,19,6,4,2,4,2,1
196,0009019620071027,35,216,3,31,20,255,2,0,0,3,95,0,5,96,0,0,0,0,2,7,0,0,0,0,3,2,5,5,0,0,0,0,0,41,4,164,8,501,1,0,0,0,0,36,40,11.0,23,2.0,7,10,0,4,0,11,8,3,1825,11,95,11,3,0,0,6,3,2
196,0196040420071103,44,491,6,26,12,150,2,0,0,7,121,0,1,25,0,0,0,0,2,10,0,0,0,0,1,0,8,8,0,0,0,0,0,56,5,173,9,527,0,1,0,0,0,50,28,6.0,27,2.0,17,0,0,8,1,16,7,1,1775,10,77,12,5,1,0,3,2,0
196,0196038820071110,28,108,1,29,16,151,0,0,0,5,57,0,2,20,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,6,225,2,135,0,0,0,0,0,33,56,5.0,19,2.0,14,2,3,3,0,8,6,0,1327,5,55,13,4,3,1,1,1,0
196,0718019620071124,46,219,2,21,14,222,3,0,0,3,45,0,4,-8,0,0,0,0,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,35,4,135,6,311,0,0,0,3,2,29,52,9.0,39,1.0,11,5,1,4,0,10,9,3,1728,7,40,13,7,1,0,4,3,0
196,0066019620071223,50,322,4,22,13,154,1,0,0,6,153,0,2,5,0,1,4,0,2,27,0,0,0,0,2,2,5,5,0,0,0,0,0,41,7,302,7,413,0,0,0,2,1,53,4,3.0,17,1.0,7,6,2,2,0,14,6,2,2024,7,50,15,6,1,1,6,4,2
204,0204054520070901,23,39,0,29,16,106,0,1,0,6,112,0,1,16,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,7,323,2,80,0,1,0,0,0,42,19,8.0,24,1.0,7,0,1,2,0,1,6,1,1628,5,45,13,3,1,0,2,0,1
204,0047020420070908,28,107,0,26,16,155,1,1,0,6,188,1,2,10,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,16,7,281,3,169,0,0,1,1,0,39,46,8.0,26,2.0,15,19,0,4,0,6,5,0,1565,8,56,13,3,2,0,0,0,0
204,0204050320070915,41,189,3,24,16,189,0,0,0,4,76,0,3,19,0,0,0,0,1,0,0,1,24,0,2,0,3,3,0,0,0,0,0,21,5,226,4,195,0,0,0,0,0,26,56,6.0,21,2.0,14,0,0,2,1,8,9,1,1997,5,40,15,7,1,1,4,2,0
204,0290020420070922,34,115,1,21,14,214,4,0,0,4,79,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,5,5,0,0,0,0,0,38,6,251,6,366,0,0,1,0,0,42,54,7.0,28,4.0,25,7,1,2,0,6,7,1,1668,6,53,12,2,2,2,4,3,1
204,0204073620070929,30,62,0,26,13,111,1,5,0,5,106,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,1,1,0,0,0,0,0,7,5,197,2,87,0,1,0,1,1,47,28,10.0,26,0.0,0,3,2,2,0,3,5,2,1629,9,85,16,5,2,1,1,1,0
204,0204041820071006,36,135,1,36,18,169,1,2,0,5,149,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,1,0,1,1,1,1,0,22,6,253,3,146,1,0,2,3,2,41,26,5.0,14,1.0,8,0,0,2,1,5,10,1,1873,2,19,19,9,0,0,3,2,1
204,0204051920071013,40,177,0,35,23,248,5,0,0,7,132,0,1,1,0,1,80,1,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,5,216,6,302,0,0,1,1,0,34,48,4.0,17,1.0,9,0,1,2,0,13,7,1,1857,8,60,16,7,4,0,4,4,0
204,0509020420071019,29,99,2,48,28,282,0,3,0,6,195,0,1,4,0,0,0,0,1,12,0,0,0,0,1,0,2,2,0,0,0,0,0,14,3,133,3,182,0,0,0,2,1,44,22,5.0,20,2.0,10,3,2,4,0,4,16,1,1765,9,53,14,6,3,1,5,2,0
204,0774020420071027,52,255,1,28,15,137,1,1,0,1,19,0,3,5,0,0,0,0,3,0,0,0,0,0,3,2,2,1,0,0,0,0,0,19,5,198,6,321,1,0,0,0,0,31,22,3.0,19,3.0,19,4,4,3,0,13,7,1,2429,8,60,19,9,2,1,3,1,1
204,0204070920071103,44,217,3,34,18,200,1,2,0,9,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,3,126,4,183,0,1,1,0,0,35,34,3.0,8,0.0,0,2,0,3,0,12,12,0,1964,4,25,14,7,3,0,5,4,0
204,0071020420071109,52,269,3,18,12,134,2,0,0,5,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,32,3,72,6,284,0,0,0,2,0,39,38,7.0,15,0.0,0,7,1,3,0,13,7,7,2139,5,47,12,7,1,0,4,4,0
204,0204012920071116,49,214,6,36,26,227,1,1,0,8,117,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,7,6,0,0,0,0,0,48,2,95,8,338,0,0,0,0,0,29,32,6.0,18,1.0,5,4,0,3,0,10,15,2,2310,7,60,17,9,6,6,6,6,0
229,0419022920070901,42,216,1,27,12,195,2,0,0,1,10,0,3,7,0,0,0,0,2,5,0,0,0,0,3,2,3,3,0,0,0,0,0,27,7,227,6,289,0,0,0,1,1,38,22,10.0,50,4.0,23,1,0,4,0,12,6,2,1809,5,30,12,2,0,0,5,2,2
229,0229052120070908,34,28,0,32,19,175,0,2,0,5,96,0,1,-1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,9,422,3,174,0,0,0,1,0,53,10,6.0,7,0.0,0,0,2,2,0,4,7,1,1975,6,33,16,3,2,1,2,0,1
229,0428022920070915,41,117,1,44,27,463,5,0,0,5,70,0,0,0,0,0,0,0,4,17,0,0,0,0,1,0,6,6,0,0,0,0,0,42,5,169,7,422,0,0,0,1,0,42,38,3.0,5,0.0,0,0,3,2,0,10,14,0,2045,7,56,21,13,2,0,4,4,0
229,0229049720070922,28,84,2,45,21,322,1,0,0,5,97,0,2,33,0,0,0,0,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0,30,6,242,7,474,1,0,0,0,0,42,38,5.0,23,3.0,20,0,0,4,2,2,14,1,1667,7,68,18,5,4,3,6,2,3
229,0229033420070929,35,123,1,28,15,184,1,2,0,7,175,0,1,0,0,1,6,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,4,178,4,253,0,0,0,1,1,51,32,1.0,5,0.0,0,0,0,1,0,7,12,1,1761,6,46,11,5,1,0,3,2,1
229,0651022920071006,35,152,0,47,23,259,3,1,0,4,118,0,3,6,0,0,0,0,1,28,0,0,0,0,4,1,2,2,1,0,0,0,0,23,6,205,5,276,0,0,0,1,0,46,28,6.0,10,0.0,0,1,3,4,0,8,13,1,1948,7,64,19,7,2,0,4,2,1
229,0229067120071020,42,126,1,45,26,308,4,0,1,7,159,0,0,0,0,0,0,0,2,4,0,0,0,0,2,1,4,4,1,1,1,0,0,39,4,116,6,354,0,1,0,2,0,56,26,6.0,9,1.0,1,0,2,1,1,9,16,0,2010,8,75,19,9,4,2,5,4,1
229,0498022920071027,33,128,2,55,35,317,1,2,0,3,71,0,3,-2,0,0,0,0,1,31,0,1,14,0,4,3,3,3,0,0,0,0,0,30,4,142,5,271,2,0,0,3,0,47,38,6.0,11,0.0,0,0,1,1,1,6,17,2,1765,5,38,18,7,2,0,7,3,3
229,0030022920071110,39,105,1,42,22,268,3,2,1,6,139,0,4,21,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,1,0,0,0,34,4,141,7,424,0,0,0,2,1,33,46,5.0,15,1.0,4,0,0,3,0,6,12,1,1792,5,56,19,9,1,0,4,3,1
229,0229023520071117,36,75,1,38,20,309,1,0,0,9,157,0,1,0,0,0,0,0,1,36,0,0,0,0,2,2,2,2,0,0,0,0,0,20,7,215,5,211,0,0,0,3,1,40,18,5.0,7,0.0,0,0,0,1,0,3,15,1,1900,10,58,15,4,1,0,2,2,0
229,0229023120071124,30,228,3,32,22,343,5,1,0,4,115,0,4,-4,0,0,0,0,1,44,0,0,0,0,0,0,8,7,0,0,0,0,0,55,5,169,9,535,0,0,0,2,0,47,40,6.0,36,4.0,31,5,1,6,0,10,13,0,1504,10,94,11,5,1,1,5,5,0
229,0229071620071201,37,141,3,34,23,291,2,0,0,7,143,0,1,9,0,0,0,0,1,19,0,0,0,0,2,1,5,5,0,0,0,0,0,38,5,209,7,416,2,0,0,0,0,59,24,4.0,17,2.0,13,1,3,2,0,6,15,2,1666,3,26,13,6,0,0,6,4,1
229,0404022920071221,33,115,1,33,26,350,5,1,0,6,182,0,2,34,0,0,0,0,0,0,0,0,0,0,1,1,6,5,0,0,0,0,0,44,3,107,8,503,0,0,0,0,0,53,20,5.0,18,1.0,2,0,0,8,1,7,17,1,1729,5,29,10,4,2,2,6,5,1
