"Game Code","Date","Visit Team Code","Home Team Code","Stadium Code","Site"
0419049820071103,11/03/2007,419,498,57,TEAM
0434015720071103,11/03/2007,434,157,20,TEAM
0463032820071103,11/03/2007,463,328,51,TEAM
0473069820071103,11/03/2007,473,698,125,TEAM
0490041520071103,11/03/2007,490,415,29,TEAM
0508043320071103,11/03/2007,508,433,76,TEAM
0528065720071103,11/03/2007,528,657,14,TEAM
0559053920071103,11/03/2007,559,539,111,TEAM
0587016420071103,11/03/2007,587,164,25,TEAM
0630006620071103,11/03/2007,630,66,42,TEAM
0648003120071103,11/03/2007,648,31,6,TEAM
0664000920071103,11/03/2007,664,9,2,TEAM
0671069420071103,11/03/2007,671,694,114,TEAM
0688054520071103,11/03/2007,688,545,110,TEAM
0692003720071103,11/03/2007,692,37,1,TEAM
0697052220071103,11/03/2007,697,522,103,TEAM
0700005120071103,11/03/2007,700,51,132,TEAM
0703052120071103,11/03/2007,703,521,104,TEAM
0704057420071103,11/03/2007,704,574,127,TEAM
0716025720071103,11/03/2007,716,257,36,TEAM
0719071820071103,11/03/2007,719,718,58,TEAM
0725072120071103,11/03/2007,725,721,21,TEAM
0726051320071103,11/03/2007,726,513,49,TEAM
0731009620071103,11/03/2007,731,96,13,TEAM
0736023520071103,11/03/2007,736,235,27,TEAM
0749074620071103,11/03/2007,749,746,137,TEAM
0754010720071103,11/03/2007,754,107,12,TEAM
0756067420071103,11/03/2007,756,674,19,TEAM
0796051820071103,11/03/2007,796,518,99,TEAM
0811062620071103,11/03/2007,811,626,16,TEAM
0663028820071104,11/04/2007,663,288,126,TEAM
0129077420071106,11/06/2007,129,774,69,TEAM
0519000520071107,11/07/2007,519,5,94,TEAM
0367076820071108,11/08/2007,367,768,143,TEAM
0698007720071108,11/08/2007,698,77,134,TEAM
0071020420071109,11/09/2007,71,204,71,TEAM
0587072520071109,11/09/2007,587,725,93,TEAM
0008043020071110,11/10/2007,8,430,77,TEAM
0028011020071110,11/10/2007,28,110,15,TEAM
0030022920071110,11/10/2007,30,229,26,TEAM
0031069420071110,11/10/2007,31,694,114,TEAM
0037025720071110,11/10/2007,37,257,36,TEAM
0051052220071110,11/10/2007,51,522,103,TEAM
0066073120071110,11/10/2007,66,731,133,TEAM
0067039220071110,11/10/2007,67,392,64,TEAM
0096027720071110,11/10/2007,96,277,39,TEAM
0128000920071110,11/10/2007,128,9,2,TEAM
0156047320071110,11/10/2007,156,473,87,TEAM
0157031120071110,11/10/2007,157,311,40,TEAM
0164014020071110,11/10/2007,164,140,97,TEAM
0196038820071110,11/10/2007,196,388,142,TEAM
0234074220071110,11/10/2007,234,742,136,TEAM
0235064820071110,11/10/2007,235,648,113,TEAM
0255019320071110,11/10/2007,255,193,80,TEAM
0261049820071110,11/10/2007,261,498,57,TEAM
0288071920071110,11/10/2007,288,719,105,TEAM
0301051820071110,11/10/2007,301,518,99,TEAM
0306050920071110,11/10/2007,306,509,46,TEAM
0327046320071110,11/10/2007,327,463,84,TEAM
0328052120071110,11/10/2007,328,521,104,TEAM
0331050320071110,11/10/2007,331,503,45,TEAM
0334073620071110,11/10/2007,334,736,117,TEAM
0366036520071110,11/10/2007,366,365,55,TEAM
0404066420071110,11/10/2007,404,664,75,TEAM
0416055920071110,11/10/2007,416,559,50,TEAM
0418079620071110,11/10/2007,418,796,141,TEAM
0428031220071110,11/10/2007,428,312,41,TEAM
0457049020071110,11/10/2007,457,490,82,TEAM
0472063020071110,11/10/2007,472,630,18,TEAM
0539069020071110,11/10/2007,539,690,109,TEAM
0574066320071110,11/10/2007,574,663,122,TEAM
0626046520071110,11/10/2007,626,465,89,TEAM
0651068820071110,11/10/2007,651,688,92,TEAM
0657010720071110,11/10/2007,657,107,12,TEAM
0671041920071110,11/10/2007,671,419,116,TEAM
0674075420071110,11/10/2007,674,754,138,TEAM
0697043420071110,11/10/2007,697,434,73,TEAM
0700070320071110,11/10/2007,700,703,119,TEAM
0704071820071110,11/10/2007,704,718,58,TEAM
0716077220071110,11/10/2007,716,772,148,TEAM
0721051320071110,11/10/2007,721,513,49,TEAM
0726049720071110,11/10/2007,726,497,123,TEAM
0746041520071110,11/10/2007,746,415,29,TEAM
0749014720071110,11/10/2007,749,147,112,TEAM
0756052820071110,11/10/2007,756,528,107,TEAM
0811073220071110,11/10/2007,811,732,135,TEAM
0709004720071113,11/13/2007,709,47,48,TEAM
0005041420071114,11/14/2007,5,414,101,TEAM
0497003020071115,11/15/2007,497,30,7,TEAM
0529002920071115,11/15/2007,529,29,11,TEAM
0204012920071116,11/16/2007,204,129,70,TEAM
0277046620071116,11/16/2007,277,466,90,TEAM
0009040420071117,11/17/2007,9,404,115,TEAM
0067014720071117,11/17/2007,67,147,112,TEAM
0071008620071117,11/17/2007,71,86,91,TEAM
0077081120071117,11/17/2007,77,811,144,TEAM
0107075620071117,11/17/2007,107,756,139,TEAM
0128066320071117,11/17/2007,128,663,122,TEAM
0193051320071117,11/17/2007,193,513,49,TEAM
0229023520071117,11/17/2007,229,235,27,TEAM
0253015620071117,11/17/2007,253,156,23,TEAM
0295006620071117,11/17/2007,295,66,42,TEAM
0311032820071117,11/17/2007,311,328,51,TEAM
0331069020071117,11/17/2007,331,690,109,TEAM
0334025720071117,11/17/2007,334,257,36,TEAM
0365043320071117,11/17/2007,365,433,76,TEAM
0367065120071117,11/17/2007,367,651,35,TEAM
0388028820071117,11/17/2007,388,288,126,TEAM
0392023420071117,11/17/2007,392,234,33,TEAM
0415074220071117,11/17/2007,415,742,136,TEAM
0430003120071117,11/17/2007,430,31,8,TEAM
0434032720071117,11/17/2007,434,327,52,TEAM
0457025520071117,11/17/2007,457,255,37,TEAM
0465069820071117,11/17/2007,465,698,125,TEAM
0473073220071117,11/17/2007,473,732,135,TEAM
0490074920071117,11/17/2007,490,749,83,TEAM
0498000820071117,11/17/2007,498,8,5,TEAM
0503072620071117,11/17/2007,503,726,62,TEAM
0509030120071117,11/17/2007,509,301,44,TEAM
0518041820071117,11/17/2007,518,418,66,TEAM
0521005120071117,11/17/2007,521,51,132,TEAM
0522070020071117,11/17/2007,522,700,129,TEAM
0528075420071117,11/17/2007,528,754,138,TEAM
0539041620071117,11/17/2007,539,416,68,TEAM
0545058720071117,11/17/2007,545,587,86,TEAM
0559030620071117,11/17/2007,559,306,47,TEAM
0626072120071117,11/17/2007,626,721,21,TEAM
0630036620071117,11/17/2007,630,366,59,TEAM
0664070420071117,11/17/2007,664,704,124,TEAM
0671023120071117,11/17/2007,671,231,31,TEAM
0688016420071117,11/17/2007,688,164,25,TEAM
0718057420071117,11/17/2007,718,574,127,TEAM
0719072520071117,11/17/2007,719,725,93,TEAM
0731047220071117,11/17/2007,731,472,88,TEAM
0736069420071117,11/17/2007,736,694,114,TEAM
0768014020071117,11/17/2007,768,140,97,TEAM
0774031220071117,11/17/2007,774,312,41,TEAM
0796042820071117,11/17/2007,796,428,72,TEAM
0419071620071120,11/20/2007,419,716,4,TEAM
0657002820071122,11/22/2007,657,28,10,TEAM
0031036520071123,11/23/2007,31,365,55,TEAM
0066027720071123,11/23/2007,66,277,39,TEAM
0129000520071123,11/23/2007,129,5,94,TEAM
0433043020071123,11/23/2007,433,430,77,TEAM
0463015720071123,11/23/2007,463,157,20,TEAM
0703069720071123,11/23/2007,703,697,120,TEAM
0709007120071123,11/23/2007,709,71,96,TEAM
0811015620071123,11/23/2007,811,156,23,TEAM
0008003720071124,11/24/2007,8,37,1,TEAM
0009038820071124,11/24/2007,9,388,142,TEAM
0030066420071124,11/24/2007,30,664,75,TEAM
0047050320071124,11/24/2007,47,503,45,TEAM
0086033120071124,11/24/2007,86,331,100,TEAM
0140068820071124,11/24/2007,140,688,92,TEAM
0147064820071124,11/24/2007,147,648,113,TEAM
0164076820071124,11/24/2007,164,768,143,TEAM
0193045720071124,11/24/2007,193,457,78,TEAM
0229023120071124,11/24/2007,229,231,31,TEAM
0234023520071124,11/24/2007,234,235,27,TEAM
0257025520071124,11/24/2007,257,255,37,TEAM
0327009620071124,11/24/2007,327,96,13,TEAM
0392049020071124,11/24/2007,392,490,82,TEAM
0414051920071124,11/24/2007,414,519,95,TEAM
0415006720071124,11/24/2007,415,67,61,TEAM
0434032820071124,11/24/2007,434,328,74,NEUTRAL
0465047320071124,11/24/2007,465,473,87,TEAM
0466063020071124,11/24/2007,466,630,18,TEAM
0498067120071124,11/24/2007,498,671,56,TEAM
0513067420071124,11/24/2007,513,674,19,TEAM
0521052220071124,11/24/2007,521,522,103,TEAM
0529011020071124,11/24/2007,529,110,15,TEAM
0651054520071124,11/24/2007,651,545,110,TEAM
0663040420071124,11/24/2007,663,404,115,TEAM
0690077420071124,11/24/2007,690,774,69,TEAM
0694033420071124,11/24/2007,694,334,53,TEAM
0698062620071124,11/24/2007,698,626,16,TEAM
0699028820071124,11/24/2007,699,288,126,TEAM
0704012820071124,11/24/2007,704,128,146,TEAM
0718019620071124,11/24/2007,718,196,81,TEAM
0719057420071124,11/24/2007,719,574,127,TEAM
0731029520071124,11/24/2007,731,295,43,TEAM
0732007720071124,11/24/2007,732,77,134,TEAM
0742074620071124,11/24/2007,742,746,137,TEAM
0749073620071124,11/24/2007,749,736,117,TEAM
0754075620071124,11/24/2007,754,756,139,TEAM
0772049720071124,11/24/2007,772,497,123,TEAM
0587036720071129,11/29/2007,587,367,54,TEAM
0096047220071130,11/30/2007,96,472,88,TEAM
0029002820071201,12/01/2007,29,28,10,TEAM
0077062620071201,12/01/2007,77,626,16,TEAM
0107067420071201,12/01/2007,107,674,19,TEAM
0110065720071201,12/01/2007,110,657,14,TEAM
0229071620071201,12/01/2007,229,716,4,TEAM
0366046620071201,12/01/2007,366,466,90,TEAM
0414012920071201,12/01/2007,414,129,67,NEUTRAL
0497023120071201,12/01/2007,497,231,31,TEAM
0522043420071201,12/01/2007,522,434,130,NEUTRAL
0528052920071201,12/01/2007,528,529,108,TEAM
0545076820071201,12/01/2007,545,768,143,TEAM
0694036520071201,12/01/2007,694,365,38,NEUTRAL
0719012820071201,12/01/2007,719,128,146,TEAM
0725072620071201,12/01/2007,725,726,63,NEUTRAL
0742006720071201,12/01/2007,742,67,28,NEUTRAL
0756027720071201,12/01/2007,756,277,39,TEAM
0732072620071220,12/20/2007,732,726,16,NEUTRAL
0404022920071221,12/21/2007,404,229,58,NEUTRAL
0110007720071222,12/22/2007,110,77,89,NEUTRAL
0466047320071222,12/22/2007,466,473,87,TEAM
0664014020071222,12/22/2007,664,140,2,NEUTRAL
0066019620071223,12/23/2007,66,196,39,NEUTRAL
0559012920071226,12/26/2007,559,129,67,NEUTRAL
0028070320071227,12/27/2007,28,703,16,NEUTRAL
0067041620071228,12/28/2007,67,416,32,NEUTRAL
0288069820071228,12/28/2007,288,698,128,NEUTRAL
0392052820071228,12/28/2007,392,528,17,NEUTRAL
0128043020071229,12/29/2007,128,430,115,NEUTRAL
0164074920071229,12/29/2007,164,749,79,NEUTRAL
0539069720071229,12/29/2007,539,697,130,NEUTRAL
0008015720071230,12/30/2007,8,157,60,NEUTRAL
0107072120071231,12/31/2007,107,721,125,NEUTRAL
0147003720071231,12/31/2007,147,37,38,NEUTRAL
0255009620071231,12/31/2007,255,96,42,NEUTRAL
0306052120071231,12/31/2007,306,521,10,NEUTRAL
0334023420071231,12/31/2007,334,234,118,NEUTRAL
0651052920071231,12/31/2007,651,529,124,NEUTRAL
0277025720080101,01/01/2008,277,257,58,NEUTRAL
0301065720080101,01/01/2008,301,657,15,NEUTRAL
0418023520080101,01/01/2008,418,235,32,NEUTRAL
0434003120080101,01/01/2008,434,31,121,NEUTRAL
0700074620080101,01/01/2008,700,746,28,NEUTRAL
0796069420080101,01/01/2008,796,694,35,NEUTRAL
0768052220080102,01/02/2008,768,522,145,NEUTRAL
0328074220080103,01/03/2008,328,742,30,NEUTRAL
0587004720080105,01/05/2008,587,47,106,NEUTRAL
0071071920080106,01/06/2008,71,719,3,NEUTRAL
0365051820080107,01/07/2008,365,518,58,NEUTRAL
