"Game Code","Drive Number","Team Code","Start Period","Start Clock","Start Spot","Start Reason","End Period","End Clock","End Spot","End Reason","Plays","Yards","Time Of Possession","Red Zone Attempt"
0204054520070901,4,545,1,566,89,"PUNT",1,427,81,"PUNT",3,8,139,0
0204054520070901,5,204,1,427,40,"PUNT",1,210,9,"FIELD GOAL",8,31,217,1
0204054520070901,6,545,1,210,65,"KICKOFF",1,86,0,"TOUCHDOWN",5,65,124,1
0204054520070901,7,204,1,86,77,"KICKOFF",1,70,77,"INTERCEPTION",1,0,16,0
0204054520070901,8,545,1,70,35,"INTERCEPTION",2,845,0,"TOUCHDOWN",5,35,125,1
0204054520070901,9,204,2,845,72,"KICKOFF",2,341,23,"MISSED FIELD GOAL",15,49,504,1
0204054520070901,10,545,2,341,77,"MISSED FIELD GOAL",2,214,56,"PUNT",6,21,127,0
0204054520070901,11,204,2,214,80,"PUNT",2,63,69,"PUNT",5,11,151,0
0204054520070901,12,545,2,63,66,"PUNT",2,12,60,"PUNT",5,6,51,0
0204054520070901,13,204,2,12,81,"PUNT",2,0,82,"END OF HALF",1,-1,12,0
0204054520070901,14,545,3,900,60,"KICKOFF",3,551,0,"TOUCHDOWN",13,60,349,1
0204054520070901,15,204,3,551,49,"KICKOFF",3,446,44,"PUNT",3,5,105,0
0204054520070901,16,545,3,446,80,"PUNT",3,155,25,"MISSED FIELD GOAL",9,55,291,0
0204054520070901,17,204,3,155,75,"MISSED FIELD GOAL",3,61,70,"PUNT",3,5,94,0
0204054520070901,18,545,3,61,61,"PUNT",4,759,45,"PUNT",6,16,202,0
0204054520070901,19,204,4,759,80,"PUNT",4,630,71,"PUNT",3,9,129,0
0204054520070901,20,545,4,630,57,"PUNT",4,429,11,"FIELD GOAL",7,46,201,1
0204054520070901,21,204,4,429,81,"KICKOFF",4,339,56,"DOWNS",6,25,90,0
0204054520070901,22,545,4,339,44,"DOWNS",4,140,18,"FIELD GOAL",7,26,199,1
0204054520070901,23,204,4,140,66,"KICKOFF",4,72,61,"PUNT",3,5,68,0
0204054520070901,24,545,4,72,88,"PUNT",4,0,95,"END OF HALF",2,-7,72,0
0483057420070901,1,483,1,900,76,"KICKOFF",1,745,57,"PUNT",5,19,155,0
0483057420070901,2,574,1,745,86,"PUNT",1,525,40,"INTERCEPTION",9,46,220,0
0483057420070901,3,483,1,525,77,"INTERCEPTION",1,431,74,"PUNT",3,3,94,0
0483057420070901,4,574,1,431,63,"PUNT",1,231,43,"PUNT",7,20,200,0
0483057420070901,5,483,1,231,90,"PUNT",1,136,87,"PUNT",3,3,95,0
0483057420070901,6,574,1,136,59,"PUNT",1,35,38,"PUNT",4,21,101,0
0483057420070901,7,483,1,35,83,"PUNT",2,622,14,"MISSED FIELD GOAL",14,69,313,1
0483057420070901,8,574,2,622,80,"MISSED FIELD GOAL",2,342,0,"TOUCHDOWN",12,80,280,1
0483057420070901,9,483,2,342,27,"KICKOFF",2,260,17,"FUMBLE",4,10,82,1
0483057420070901,10,574,2,260,83,"FUMBLE",2,143,70,"FUMBLE",4,13,117,0
0483057420070901,11,483,2,143,30,"FUMBLE",2,136,0,"TOUCHDOWN",1,30,7,0
0483057420070901,12,574,2,135,76,"KICKOFF",2,94,70,"INTERCEPTION",2,6,41,0
0483057420070901,13,574,2,94,43,"KICKOFF",2,28,52,"PUNT",3,-9,66,0
0483057420070901,14,483,2,28,90,"PUNT",2,0,91,"END OF HALF",1,-1,28,0
0483057420070901,15,574,3,900,78,"KICKOFF",3,591,0,"TOUCHDOWN",11,78,309,1
0483057420070901,16,483,3,591,88,"KICKOFF",3,332,85,"PUNT",6,3,259,0
0483057420070901,17,574,3,332,56,"PUNT",3,182,45,"PUNT",6,11,150,0
0483057420070901,18,483,3,182,91,"PUNT",4,715,1,"DOWNS",14,90,367,1
0483057420070901,19,574,4,715,99,"DOWNS",4,665,98,"INTERCEPTION",2,1,50,0
0483057420070901,20,483,4,665,28,"INTERCEPTION",4,623,27,"FUMBLE",2,1,42,0
0483057420070901,21,574,4,623,73,"FUMBLE",4,484,83,"SAFETY",3,-10,139,0
0483057420070901,22,483,4,484,47,"KICKOFF",4,317,43,"PUNT",3,4,167,0
0483057420070901,23,574,4,317,86,"PUNT",4,254,85,"PUNT",3,1,63,0
0483057420070901,24,483,4,254,75,"PUNT",4,49,65,"PUNT",6,10,205,0
0483057420070901,25,574,4,49,50,"PUNT",4,7,61,"FUMBLE",4,-11,42,0
0483057420070901,26,483,4,7,39,"FUMBLE",4,0,39,"END OF HALF",1,0,7,0
0671064820070901,1,648,1,900,64,"KICKOFF",1,724,0,"TOUCHDOWN",8,64,176,1
0671064820070901,2,671,1,724,80,"KICKOFF",1,658,72,"PUNT",3,8,66,0
0671064820070901,3,648,1,658,50,"PUNT",1,573,0,"TOUCHDOWN",5,50,85,1
0671064820070901,4,671,1,573,93,"KICKOFF",1,484,84,"PUNT",3,9,89,0
0671064820070901,5,648,1,484,62,"PUNT",1,384,34,"INTERCEPTION",4,28,100,0
0671064820070901,6,671,1,384,80,"INTERCEPTION",1,15,0,"TOUCHDOWN",16,80,369,1
0671064820070901,7,648,1,15,71,"KICKOFF",2,804,49,"PUNT",5,22,111,0
0671064820070901,8,671,2,804,89,"PUNT",2,526,0,"TOUCHDOWN",11,89,278,1
0671064820070901,9,648,2,526,71,"KICKOFF",2,245,30,"MISSED FIELD GOAL",10,41,281,0
0671064820070901,10,671,2,245,70,"MISSED FIELD GOAL",2,136,71,"PUNT",3,-1,109,0
0671064820070901,11,648,2,136,65,"PUNT",2,24,0,"TOUCHDOWN",6,65,112,1
0671064820070901,12,671,2,24,80,"KICKOFF",2,0,82,"END OF HALF",1,-2,24,0
0671064820070901,13,671,3,900,80,"KICKOFF",3,827,74,"PUNT",3,6,73,0
0671064820070901,14,648,3,827,63,"PUNT",3,664,36,"DOWNS",8,27,163,0
0671064820070901,15,671,3,664,64,"DOWNS",3,577,58,"PUNT",3,6,87,0
0671064820070901,16,648,3,577,73,"PUNT",3,294,0,"TOUCHDOWN",11,73,283,1
0671064820070901,17,671,3,294,80,"KICKOFF",4,779,2,"DOWNS",16,78,415,1
0671064820070901,18,648,4,779,98,"DOWNS",4,480,85,"PUNT",7,13,299,0
0671064820070901,19,671,4,480,20,"PUNT",4,360,2,"DOWNS",5,18,120,1
0671064820070901,20,648,4,360,98,"DOWNS",4,211,79,"PUNT",4,19,149,0
0671064820070901,21,671,4,211,78,"PUNT",4,139,75,"PUNT",3,3,72,0
0671064820070901,22,648,4,139,73,"PUNT",4,0,43,"END OF HALF",5,30,139,0
1068065120070901,1,651,1,900,79,"KICKOFF",1,676,37,"PUNT",9,42,224,0
1068065120070901,2,1068,1,676,80,"PUNT",1,580,71,"PUNT",3,9,96,0
1068065120070901,3,651,1,580,80,"PUNT",1,469,84,"DOWNS",4,-4,111,0
1068065120070901,4,1068,1,469,16,"DOWNS",1,397,20,"FUMBLE",3,-4,72,1
1068065120070901,5,651,1,397,80,"FUMBLE",1,319,90,"PUNT",3,-10,78,0
1068065120070901,6,1068,1,319,44,"PUNT",1,203,28,"MISSED FIELD GOAL",6,16,116,0
1068065120070901,7,651,1,203,72,"MISSED FIELD GOAL",1,179,72,"PUNT",3,0,24,0
1068065120070901,8,1068,1,179,69,"PUNT",1,83,63,"PUNT",3,6,96,0
1068065120070901,9,651,1,83,73,"PUNT",2,760,0,"TOUCHDOWN",10,73,223,1
1068065120070901,10,1068,2,760,76,"KICKOFF",2,621,20,"FIELD GOAL",7,56,139,1
1068065120070901,11,651,2,621,80,"KICKOFF",2,571,75,"PUNT",3,5,50,0
1068065120070901,12,1068,2,571,55,"PUNT",2,252,16,"INTERCEPTION",11,39,319,1
1068065120070901,13,651,2,252,96,"INTERCEPTION",2,117,59,"PUNT",6,37,135,0
1068065120070901,14,1068,2,117,79,"PUNT",2,32,74,"PUNT",3,5,85,0
1068065120070901,15,651,2,32,55,"PUNT",2,0,27,"END OF HALF",4,28,32,0
1068065120070901,16,1068,3,900,76,"KICKOFF",3,790,80,"PUNT",3,-4,110,0
1068065120070901,17,651,3,790,68,"PUNT",3,635,0,"TOUCHDOWN",8,68,155,0
1068065120070901,18,1068,3,635,80,"KICKOFF",3,277,20,"FIELD GOAL",16,60,358,1
1068065120070901,19,651,3,277,64,"KICKOFF",3,184,0,"TOUCHDOWN",7,64,93,0
1068065120070901,20,1068,3,184,81,"KICKOFF",3,65,49,"PUNT",6,32,119,0
1068065120070901,21,651,3,65,92,"PUNT",4,895,83,"PUNT",3,9,70,0
1068065120070901,22,1068,4,895,52,"PUNT",4,837,55,"PUNT",3,-3,58,0
1068065120070901,23,651,4,837,69,"PUNT",4,675,54,"PUNT",6,15,162,0
1068065120070901,24,1068,4,675,79,"PUNT",4,611,78,"PUNT",3,1,64,0
1068065120070901,25,1068,4,611,31,"FUMBLE",4,502,33,"MISSED FIELD GOAL",4,-2,109,0
1068065120070901,26,651,4,502,59,"MISSED FIELD GOAL",4,442,0,"TOUCHDOWN",4,59,60,1
1068065120070901,27,1068,4,442,72,"KICKOFF",4,202,0,"TOUCHDOWN",12,72,240,0
1068065120070901,28,1068,4,202,57,"FUMBLE",4,84,41,"DOWNS",8,16,118,0
1068065120070901,29,651,4,84,59,"DOWNS",4,0,52,"END OF HALF",3,7,84,0
0295065720070901,1,295,1,900,80,"KICKOFF",1,744,56,"PUNT",6,24,156,0
0295065720070901,2,657,1,744,80,"PUNT",1,532,0,"TOUCHDOWN",10,80,212,1
0295065720070901,3,295,1,532,77,"KICKOFF",1,320,40,"PUNT",8,37,212,0
0295065720070901,4,657,1,320,80,"PUNT",1,135,0,"TOUCHDOWN",8,80,185,1
0295065720070901,5,295,1,135,85,"KICKOFF",2,854,90,"PUNT",5,-5,181,0
0295065720070901,6,657,2,854,47,"PUNT",2,744,0,"TOUCHDOWN",6,47,110,1
0295065720070901,7,295,2,744,80,"KICKOFF",2,641,74,"PUNT",3,6,103,0
0295065720070901,8,657,2,641,54,"PUNT",2,496,38,"INTERCEPTION",5,16,145,0
0295065720070901,9,295,2,496,75,"INTERCEPTION",2,441,66,"PUNT",3,9,55,0
0295065720070901,10,657,2,441,83,"PUNT",2,345,76,"PUNT",3,7,96,0
0295065720070901,11,295,2,345,67,"PUNT",2,207,19,"MISSED FIELD GOAL",9,48,138,1
0295065720070901,12,657,2,207,80,"MISSED FIELD GOAL",2,116,74,"PUNT",3,6,91,0
0295065720070901,13,295,2,116,56,"PUNT",2,22,3,"FIELD GOAL",10,53,94,1
0295065720070901,14,657,2,22,76,"KICKOFF",2,0,72,"END OF HALF",1,4,22,0
0295065720070901,15,657,3,900,70,"KICKOFF",3,679,0,"TOUCHDOWN",10,70,221,1
0295065720070901,16,295,3,679,80,"KICKOFF",3,627,91,"FUMBLE",2,-11,52,0
0295065720070901,17,657,3,627,9,"FUMBLE",3,547,2,"DOWNS",4,7,80,1
0295065720070901,18,295,3,547,98,"DOWNS",3,457,93,"PUNT",3,5,90,0
0295065720070901,19,657,3,457,36,"PUNT",3,245,0,"TOUCHDOWN",9,36,212,1
0295065720070901,20,295,3,245,80,"KICKOFF",3,182,76,"PUNT",3,4,63,0
0295065720070901,21,657,3,182,69,"PUNT",3,33,19,"FIELD GOAL",7,50,149,1
0295065720070901,22,295,3,33,80,"KICKOFF",4,677,40,"PUNT",9,40,256,0
0295065720070901,23,657,4,677,80,"PUNT",4,634,84,"FUMBLE",2,-4,43,0
0295065720070901,24,295,4,634,16,"FUMBLE",4,542,27,"MISSED FIELD GOAL",4,-11,92,1
0295065720070901,25,657,4,542,73,"MISSED FIELD GOAL",4,316,57,"INTERCEPTION",7,16,226,0
0295065720070901,26,295,4,316,39,"INTERCEPTION",4,162,0,"TOUCHDOWN",5,39,154,1
0295065720070901,27,657,4,162,65,"KICKOFF",4,0,40,"END OF HALF",4,25,162,0
0695066420070901,1,695,1,900,81,"KICKOFF",1,760,7,"FIELD GOAL",9,74,140,1
0695066420070901,2,664,1,754,70,"KICKOFF",1,599,0,"FUMBLE",9,70,155,1
0695066420070901,3,695,1,599,80,"FUMBLE",1,501,72,"PUNT",3,8,98,0
0695066420070901,4,664,1,501,62,"PUNT",1,300,26,"MISSED FIELD GOAL",10,36,201,0
0695066420070901,5,695,1,300,74,"MISSED FIELD GOAL",1,201,85,"PUNT",3,-11,99,0
0695066420070901,6,664,1,201,60,"PUNT",1,71,49,"PUNT",6,11,130,0
0695066420070901,7,695,1,71,91,"PUNT",2,853,8,"FIELD GOAL",6,83,118,1
0695066420070901,8,664,2,853,59,"KICKOFF",2,655,0,"TOUCHDOWN",8,59,198,1
0695066420070901,9,695,2,648,76,"KICKOFF",2,514,70,"PUNT",3,6,134,0
0695066420070901,10,664,2,514,68,"PUNT",2,322,0,"TOUCHDOWN",6,68,192,1
0695066420070901,11,695,2,317,67,"KICKOFF",2,159,50,"PUNT",8,17,158,0
0695066420070901,12,664,2,159,85,"PUNT",2,61,84,"PUNT",3,1,98,0
0695066420070901,13,695,2,61,57,"PUNT",2,4,59,"PUNT",3,-2,57,0
0695066420070901,14,664,2,4,77,"PUNT",2,0,78,"END OF HALF",1,-1,4,0
0695066420070901,15,664,3,887,38,"KICKOFF",3,827,0,"TOUCHDOWN",4,38,60,1
0695066420070901,16,695,3,827,80,"KICKOFF",3,691,71,"PUNT",3,9,136,0
0695066420070901,17,664,3,691,60,"PUNT",3,618,59,"PUNT",3,1,73,0
0695066420070901,18,695,3,618,96,"PUNT",3,582,96,"PUNT",3,0,36,0
0695066420070901,19,664,3,582,42,"PUNT",3,379,0,"TOUCHDOWN",9,42,203,1
0695066420070901,20,695,3,372,82,"KICKOFF",3,94,57,"PUNT",7,25,278,0
0695066420070901,21,664,3,94,73,"PUNT",4,704,0,"TOUCHDOWN",12,73,290,1
0695066420070901,22,695,4,695,45,"KICKOFF",4,638,27,"INTERCEPTION",3,18,57,0
0695066420070901,23,664,4,638,85,"INTERCEPTION",4,536,84,"PUNT",3,1,102,0
0695066420070901,24,695,4,536,65,"PUNT",4,321,0,"TOUCHDOWN",9,65,215,1
0695066420070901,25,664,4,321,60,"KICKOFF",4,0,15,"END OF HALF",11,45,321,1
0110067420070901,1,674,1,900,62,"KICKOFF",1,844,76,"FUMBLE",3,-14,56,0
0110067420070901,2,110,1,844,12,"FUMBLE",1,769,11,"MISSED FIELD GOAL",4,1,75,1
0110067420070901,3,674,1,769,80,"MISSED FIELD GOAL",1,672,65,"PUNT",5,15,97,0
0110067420070901,4,110,1,672,73,"PUNT",1,609,57,"PUNT",5,16,63,0
0110067420070901,5,674,1,609,81,"PUNT",1,345,51,"PUNT",9,30,264,0
0110067420070901,6,110,1,345,60,"PUNT",1,266,0,"TOUCHDOWN",4,60,79,1
0110067420070901,7,674,1,266,84,"KICKOFF",1,89,46,"PUNT",7,38,177,0
0110067420070901,8,110,1,89,92,"PUNT",2,862,0,"TOUCHDOWN",6,92,127,1
0110067420070901,9,674,2,862,76,"KICKOFF",2,719,51,"PUNT",5,25,143,0
0110067420070901,10,110,2,719,80,"PUNT",2,640,79,"PUNT",3,1,79,0
0110067420070901,11,674,2,640,56,"PUNT",2,545,57,"PUNT",3,-1,95,0
0110067420070901,12,110,2,545,96,"PUNT",2,450,91,"PUNT",3,5,95,0
0110067420070901,13,674,2,450,50,"PUNT",2,429,50,"PUNT",3,0,21,0
0110067420070901,14,110,2,429,87,"PUNT",2,171,44,"PUNT",10,43,258,0
0110067420070901,15,674,2,171,80,"PUNT",2,48,0,"TOUCHDOWN",10,80,123,1
0110067420070901,16,110,2,48,70,"KICKOFF",2,0,64,"END OF HALF",2,6,48,0
0110067420070901,17,110,3,900,63,"KICKOFF",3,796,25,"MISSED FIELD GOAL",5,38,104,0
0110067420070901,18,674,3,796,75,"MISSED FIELD GOAL",3,662,61,"PUNT",5,14,134,0
0110067420070901,19,110,3,662,97,"PUNT",3,524,0,"TOUCHDOWN",7,97,138,1
0110067420070901,20,674,3,524,81,"KICKOFF",3,346,20,"FIELD GOAL",9,61,178,1
0110067420070901,21,110,3,346,80,"KICKOFF",3,289,0,"TOUCHDOWN",2,80,57,0
0110067420070901,22,674,3,289,73,"KICKOFF",3,142,30,"MISSED FIELD GOAL",7,43,147,0
0110067420070901,23,110,3,142,70,"MISSED FIELD GOAL",3,64,65,"PUNT",3,5,78,0
0110067420070901,24,674,3,64,67,"PUNT",3,39,67,"PUNT",3,0,25,0
0110067420070901,25,110,3,39,66,"PUNT",4,805,38,"PUNT",6,28,134,0
0110067420070901,26,674,4,805,80,"PUNT",4,777,85,"PUNT",3,-5,28,0
0110067420070901,27,110,4,777,51,"PUNT",4,704,22,"FIELD GOAL",5,29,73,0
0110067420070901,28,674,4,704,70,"KICKOFF",4,685,0,"TOUCHDOWN",1,70,19,0
0110067420070901,29,110,4,685,45,"KICKOFF",4,550,0,"TOUCHDOWN",6,45,135,1
0110067420070901,30,674,4,550,70,"KICKOFF",4,450,65,"PUNT",5,5,100,0
0110067420070901,31,110,4,450,68,"PUNT",4,358,75,"PUNT",3,-7,92,0
0110067420070901,32,674,4,358,70,"PUNT",4,237,35,"DOWNS",8,35,121,0
0110067420070901,33,110,4,237,65,"DOWNS",4,20,0,"TOUCHDOWN",8,65,217,0
0110067420070901,34,674,4,20,67,"KICKOFF",4,0,69,"END OF HALF",3,-2,20,0
0440069720070901,1,440,1,900,83,"KICKOFF",1,584,0,"TOUCHDOWN",13,83,316,1
0440069720070901,2,697,1,584,47,"KICKOFF",1,433,17,"FIELD GOAL",5,30,151,1
0440069720070901,3,440,1,433,83,"KICKOFF",1,230,62,"PUNT",9,21,203,0
0440069720070901,4,697,1,230,71,"PUNT",1,174,0,"TOUCHDOWN",2,71,56,0
0440069720070901,5,440,1,174,95,"KICKOFF",2,884,80,"PUNT",6,15,190,0
0440069720070901,6,697,2,884,43,"PUNT",2,820,51,"PUNT",3,-8,64,0
0440069720070901,7,440,2,820,84,"PUNT",2,682,64,"PUNT",4,20,138,0
0440069720070901,8,697,2,682,70,"PUNT",2,468,0,"TOUCHDOWN",8,70,214,1
0440069720070901,9,440,2,468,74,"KICKOFF",2,374,67,"PUNT",3,7,94,0
0440069720070901,10,697,2,374,61,"PUNT",2,305,66,"PUNT",3,-5,69,0
0440069720070901,11,440,2,305,74,"PUNT",2,169,20,"FUMBLE",6,54,136,1
0440069720070901,12,697,2,169,71,"FUMBLE",2,40,68,"PUNT",3,3,129,0
0440069720070901,13,440,2,40,71,"PUNT",2,0,29,"END OF HALF",6,42,40,0
0440069720070901,14,697,3,900,57,"KICKOFF",3,800,0,"TOUCHDOWN",5,57,100,1
0440069720070901,15,440,3,800,80,"KICKOFF",3,679,73,"PUNT",3,7,121,0
0440069720070901,16,440,3,679,37,"FUMBLE",3,564,11,"MISSED FIELD GOAL",5,26,115,1
0440069720070901,17,697,3,564,80,"MISSED FIELD GOAL",3,498,77,"PUNT",3,3,66,0
0440069720070901,18,440,3,498,75,"PUNT",3,178,25,"MISSED FIELD GOAL",13,50,320,0
0440069720070901,19,697,3,178,75,"MISSED FIELD GOAL",4,887,0,"TOUCHDOWN",12,75,191,1
0440069720070901,20,440,4,887,80,"KICKOFF",4,720,52,"PUNT",8,28,167,0
0440069720070901,21,697,4,720,80,"PUNT",4,505,59,"DOWNS",7,21,215,0
0440069720070901,22,440,4,505,40,"DOWNS",4,344,21,"MISSED FIELD GOAL",6,19,161,0
0440069720070901,23,697,4,344,78,"MISSED FIELD GOAL",4,254,75,"PUNT",3,3,90,0
0440069720070901,24,440,4,254,82,"PUNT",4,192,81,"PUNT",3,1,62,0
0440069720070901,25,697,4,192,45,"PUNT",4,80,0,"TOUCHDOWN",5,45,112,1
0440069720070901,26,440,4,80,34,"KICKOFF",4,0,19,"INTERCEPTION",3,15,80,1
0051069820070901,1,698,1,900,60,"KICKOFF",1,682,12,"MISSED FIELD GOAL",11,48,218,1
0051069820070901,2,51,1,682,80,"MISSED FIELD GOAL",1,428,3,"MISSED FIELD GOAL",14,77,254,1
0051069820070901,3,698,1,428,80,"MISSED FIELD GOAL",1,263,3,"FUMBLE",10,77,165,1
0051069820070901,4,51,1,263,97,"FUMBLE",1,175,90,"PUNT",3,7,88,0
0051069820070901,5,698,1,175,46,"PUNT",2,858,0,"TOUCHDOWN",9,46,217,1
0051069820070901,6,51,2,858,72,"KICKOFF",2,766,67,"PUNT",3,5,92,0
0051069820070901,7,698,2,766,67,"PUNT",2,613,72,"PUNT",3,-5,153,0
0051069820070901,8,51,2,613,81,"PUNT",2,402,52,"INTERCEPTION",9,29,211,0
0051069820070901,9,698,2,402,64,"INTERCEPTION",2,347,63,"PUNT",3,1,55,0
0051069820070901,10,51,2,347,68,"PUNT",2,280,64,"PUNT",3,4,67,0
0051069820070901,11,698,2,280,12,"PUNT",2,274,0,"TOUCHDOWN",1,12,6,1
0051069820070901,12,51,2,274,76,"KICKOFF",2,185,75,"PUNT",3,1,89,0
0051069820070901,13,698,2,185,68,"PUNT",2,130,61,"PUNT",3,7,55,0
0051069820070901,14,51,2,130,79,"PUNT",2,0,13,"END OF HALF",7,66,130,0
0051069820070901,15,51,3,900,75,"KICKOFF",3,875,75,"PUNT",3,0,25,0
0051069820070901,16,698,3,875,59,"PUNT",3,751,64,"PUNT",3,-5,124,0
0051069820070901,17,51,3,751,77,"PUNT",3,605,54,"PUNT",7,23,146,0
0051069820070901,18,698,3,605,89,"PUNT",3,524,85,"PUNT",3,4,81,0
0051069820070901,19,51,3,524,50,"PUNT",3,304,19,"MISSED FIELD GOAL",10,31,220,1
0051069820070901,20,698,3,304,80,"MISSED FIELD GOAL",3,253,78,"PUNT",3,2,51,0
0051069820070901,21,51,3,253,63,"PUNT",3,153,70,"PUNT",3,-7,100,0
0051069820070901,22,698,3,153,52,"PUNT",4,850,10,"FIELD GOAL",10,42,203,1
0051069820070901,23,51,4,850,65,"KICKOFF",4,832,65,"INTERCEPTION",2,0,18,0
0051069820070901,24,698,4,832,20,"INTERCEPTION",4,750,0,"TOUCHDOWN",3,20,82,1
0051069820070901,25,51,4,750,80,"KICKOFF",4,659,66,"PUNT",5,14,91,0
0051069820070901,26,698,4,659,77,"PUNT",4,542,70,"PUNT",3,7,117,0
0051069820070901,27,51,4,542,61,"PUNT",4,534,61,"INTERCEPTION",1,0,8,0
0051069820070901,28,698,4,534,72,"INTERCEPTION",4,290,17,"FIELD GOAL",8,55,244,1
0051069820070901,29,51,4,290,77,"KICKOFF",4,237,73,"PUNT",3,4,53,0
0051069820070901,30,698,4,237,61,"PUNT",4,229,40,"FUMBLE",1,21,8,0
0051069820070901,31,51,4,229,60,"FUMBLE",4,152,44,"INTERCEPTION",5,16,77,0
0051069820070901,32,698,4,152,22,"INTERCEPTION",4,3,18,"DOWNS",4,4,149,1
0051069820070901,33,51,4,3,82,"DOWNS",4,0,85,"END OF HALF",1,-3,3,0
0030070320070901,1,703,1,900,56,"KICKOFF",1,745,0,"TOUCHDOWN",6,56,155,0
0030070320070901,2,30,1,745,75,"KICKOFF",1,492,28,"FIELD GOAL",9,47,253,0
0030070320070901,3,703,1,492,68,"KICKOFF",1,298,38,"PUNT",6,30,194,0
0030070320070901,4,30,1,298,94,"PUNT",1,175,95,"PUNT",3,-1,123,0
0030070320070901,5,703,1,175,16,"PUNT",1,169,0,"TOUCHDOWN",1,16,6,1
0030070320070901,6,30,1,169,76,"KICKOFF",2,813,29,"MISSED FIELD GOAL",9,47,256,1
0030070320070901,7,703,2,813,70,"MISSED FIELD GOAL",2,682,42,"PUNT",6,28,131,0
0030070320070901,8,30,2,682,80,"PUNT",2,483,20,"MISSED FIELD GOAL",10,60,199,1
0030070320070901,9,703,2,483,80,"MISSED FIELD GOAL",2,190,26,"INTERCEPTION",13,54,293,0
0030070320070901,10,30,2,190,79,"INTERCEPTION",2,30,13,"INTERCEPTION",8,66,160,1
0030070320070901,11,703,2,30,80,"INTERCEPTION",2,0,61,"INTERCEPTION",4,19,30,0
0030070320070901,12,30,3,900,84,"KICKOFF",3,791,85,"PUNT",3,-1,109,0
0030070320070901,13,703,3,791,46,"PUNT",3,598,1,"DOWNS",8,45,193,1
0030070320070901,14,30,3,598,99,"DOWNS",3,423,76,"PUNT",6,23,175,0
0030070320070901,15,703,3,423,58,"PUNT",3,189,0,"TOUCHDOWN",9,58,234,1
0030070320070901,16,30,3,189,64,"KICKOFF",3,33,18,"DOWNS",7,46,156,1
0030070320070901,17,703,3,33,82,"DOWNS",4,763,80,"PUNT",6,2,170,0
0030070320070901,18,30,4,763,63,"PUNT",4,569,11,"FIELD GOAL",10,52,194,1
0030070320070901,19,703,4,569,74,"KICKOFF",4,243,35,"PUNT",12,39,326,0
0030070320070901,20,30,4,243,93,"PUNT",4,56,0,"TOUCHDOWN",14,93,187,1
0030070320070901,21,703,4,56,35,"KICKOFF",4,0,32,"END OF HALF",2,3,56,0
0473070420070901,1,704,1,900,53,"KICKOFF",1,810,34,"FIELD GOAL",5,19,90,0
0473070420070901,2,473,1,810,80,"KICKOFF",1,564,44,"PUNT",9,36,246,0
0473070420070901,3,704,1,564,75,"PUNT",1,501,75,"PUNT",3,0,63,0
0473070420070901,4,473,1,501,77,"PUNT",1,402,73,"PUNT",3,4,99,0
0473070420070901,5,704,1,402,66,"PUNT",1,130,36,"MISSED FIELD GOAL",10,30,272,1
0473070420070901,6,473,1,130,64,"MISSED FIELD GOAL",1,15,57,"PUNT",3,7,115,0
0473070420070901,7,704,1,15,72,"PUNT",2,848,83,"PUNT",3,-11,67,0
0473070420070901,8,473,2,848,62,"PUNT",2,575,15,"MISSED FIELD GOAL",13,47,273,1
0473070420070901,9,704,2,575,80,"MISSED FIELD GOAL",2,518,58,"PUNT",4,22,57,0
0473070420070901,10,473,2,518,83,"PUNT",2,69,4,"FIELD GOAL",16,79,449,1
0473070420070901,11,704,2,64,74,"KICKOFF",2,34,68,"PUNT",3,6,30,0
0473070420070901,12,473,2,34,78,"PUNT",2,0,81,"END OF HALF",1,-3,34,0
0473070420070901,13,473,3,900,65,"KICKOFF",3,648,20,"MISSED FIELD GOAL",11,45,252,1
0473070420070901,14,704,3,648,80,"MISSED FIELD GOAL",3,552,75,"PUNT",3,5,96,0
0473070420070901,15,473,3,552,46,"PUNT",3,488,42,"PUNT",3,4,64,0
0473070420070901,16,704,3,488,80,"PUNT",3,308,50,"INTERCEPTION",6,30,180,0
0473070420070901,17,473,3,308,50,"INTERCEPTION",4,869,23,"FIELD GOAL",12,27,339,1
0473070420070901,18,704,4,864,73,"KICKOFF",4,788,0,"TOUCHDOWN",4,73,76,0
0473070420070901,19,473,4,788,88,"KICKOFF",4,705,68,"PUNT",6,20,83,0
0473070420070901,20,704,4,705,74,"PUNT",4,585,72,"PUNT",3,2,120,0
0473070420070901,21,473,4,585,63,"PUNT",4,336,40,"PUNT",8,23,249,0
0473070420070901,22,704,4,336,80,"PUNT",4,100,46,"PUNT",9,34,236,0
0473070420070901,23,473,4,100,88,"PUNT",4,0,34,"END OF HALF",10,54,100,0
0559070920070901,1,559,1,900,75,"KICKOFF",1,741,49,"PUNT",6,26,159,0
0559070920070901,2,709,1,741,69,"PUNT",1,660,68,"PUNT",3,1,81,0
0559070920070901,3,559,1,660,69,"PUNT",1,604,68,"PUNT",3,1,56,0
0559070920070901,4,709,1,604,60,"PUNT",1,511,0,"TOUCHDOWN",6,60,93,0
0559070920070901,5,559,1,506,61,"KICKOFF",1,311,0,"TOUCHDOWN",8,61,195,1
0559070920070901,6,709,1,306,72,"KICKOFF",1,210,46,"PUNT",5,26,96,0
0559070920070901,7,559,1,210,80,"PUNT",1,198,0,"TOUCHDOWN",1,80,12,0
0559070920070901,8,709,1,194,43,"KICKOFF",1,93,38,"INTERCEPTION",5,5,101,0
