"Game Code","Date","Visit Team Code","Home Team Code","Stadium Code","Site"
0288071920091107,11/07/2009,288,719,105,TEAM
0301042820091107,11/07/2009,301,428,153,TEAM
0328032720091107,11/07/2009,328,327,52,TEAM
0331000520091107,11/07/2009,331,5,154,TEAM
0365000820091107,11/07/2009,365,8,5,TEAM
0367076820091107,11/07/2009,367,768,143,TEAM
0392049020091107,11/07/2009,392,490,82,TEAM
0404069420091107,11/07/2009,404,694,114,TEAM
0473073220091107,11/07/2009,473,732,135,TEAM
0498049720091107,11/07/2009,498,497,123,TEAM
0501043320091107,11/07/2009,501,433,76,TEAM
0509031220091107,11/07/2009,509,312,41,TEAM
0518053920091107,11/07/2009,518,539,111,TEAM
0521031120091107,11/07/2009,521,311,40,TEAM
0522046320091107,11/07/2009,522,463,84,TEAM
0528010720091107,11/07/2009,528,107,12,TEAM
0529067420091107,11/07/2009,529,674,19,TEAM
0559041820091107,11/07/2009,559,418,66,TEAM
0574066320091107,11/07/2009,574,663,122,TEAM
0648003120091107,11/07/2009,648,31,6,TEAM
0657002820091107,11/07/2009,657,28,10,TEAM
0671003020091107,11/07/2009,671,30,7,TEAM
0688054520091107,11/07/2009,688,545,110,TEAM
0692025720091107,11/07/2009,692,257,36,TEAM
0697015720091107,11/07/2009,697,157,20,TEAM
0698062620091107,11/07/2009,698,626,16,TEAM
0704071820091107,11/07/2009,704,718,58,TEAM
0716077220091107,11/07/2009,716,772,148,TEAM
0725072120091107,11/07/2009,725,721,21,TEAM
0726051320091107,11/07/2009,726,513,49,TEAM
0731027720091107,11/07/2009,731,277,39,TEAM
0736023520091107,11/07/2009,736,235,27,TEAM
0746041520091107,11/07/2009,746,415,30,TEAM
0749025520091107,11/07/2009,749,255,37,TEAM
0754002920091107,11/07/2009,754,29,11,TEAM
0756011020091107,11/07/2009,756,110,15,TEAM
0774041620091107,11/07/2009,774,416,68,TEAM
0796030620091107,11/07/2009,796,306,47,TEAM
0466063020091108,11/08/2009,466,630,18,TEAM
0519008620091110,11/10/2009,519,86,91,TEAM
0709012920091111,11/11/2009,709,129,70,TEAM
0047050320091112,11/12/2009,47,503,45,TEAM
0071041420091112,11/12/2009,71,414,101,TEAM
0651058720091112,11/12/2009,651,587,86,TEAM
0690000520091113,11/13/2009,690,5,154,TEAM
0768014020091113,11/13/2009,768,140,97,TEAM
0008043020091114,11/14/2009,8,430,77,TEAM
0009040420091114,11/14/2009,9,404,115,TEAM
0028052920091114,11/14/2009,28,529,108,TEAM
0029010720091114,11/14/2009,29,107,12,TEAM
0030022920091114,11/14/2009,30,229,26,TEAM
0037025720091114,11/14/2009,37,257,36,TEAM
0067074620091114,11/14/2009,67,746,137,TEAM
0077047320091114,11/14/2009,77,473,87,TEAM
0096046620091114,11/14/2009,96,466,90,TEAM
0110075420091114,11/14/2009,110,754,138,TEAM
0147049020091114,11/14/2009,147,490,82,TEAM
0157031120091114,11/14/2009,157,311,40,TEAM
0180072620091114,11/14/2009,180,726,62,TEAM
0234074920091114,11/14/2009,234,749,83,TEAM
0235064820091114,11/14/2009,235,648,113,TEAM
0255019320091114,11/14/2009,255,193,80,TEAM
0288012820091114,11/14/2009,288,128,146,TEAM
0295006620091114,11/14/2009,295,66,42,TEAM
0306053920091114,11/14/2009,306,539,111,TEAM
0312051820091114,11/14/2009,312,518,99,TEAM
0334073620091114,11/14/2009,334,736,117,TEAM
0366036520091114,11/14/2009,366,365,55,TEAM
0415045720091114,11/14/2009,415,457,78,TEAM
0416055920091114,11/14/2009,416,559,50,TEAM
0418079620091114,11/14/2009,418,796,141,TEAM
0434032720091114,11/14/2009,434,327,52,TEAM
0463032820091114,11/14/2009,463,328,51,TEAM
0465072120091114,11/14/2009,465,721,21,TEAM
0472027720091114,11/14/2009,472,277,39,TEAM
0497023120091114,11/14/2009,497,231,31,TEAM
0509030120091114,11/14/2009,509,301,44,TEAM
0513054520091114,11/14/2009,513,545,110,TEAM
0630073120091114,11/14/2009,630,731,133,TEAM
0649042820091114,11/14/2009,649,428,153,TEAM
0664038820091114,11/14/2009,664,388,142,TEAM
0671041920091114,11/14/2009,671,419,116,TEAM
0674065720091114,11/14/2009,674,657,14,TEAM
0688036720091114,11/14/2009,688,367,54,TEAM
0694043320091114,11/14/2009,694,433,76,TEAM
0697052220091114,11/14/2009,697,522,103,TEAM
0700052120091114,11/14/2009,700,521,104,TEAM
0703005120091114,11/14/2009,703,51,132,TEAM
0704066320091114,11/14/2009,704,663,122,TEAM
0716003120091114,11/14/2009,716,31,6,TEAM
0718057420091114,11/14/2009,718,574,127,TEAM
0732069820091114,11/14/2009,732,698,125,TEAM
0741072520091114,11/14/2009,741,725,93,TEAM
0742039220091114,11/14/2009,742,392,64,TEAM
0756052820091114,11/14/2009,756,528,107,TEAM
0772049820091114,11/14/2009,772,498,57,TEAM
0774020420091114,11/14/2009,774,204,71,TEAM
0811062620091114,11/14/2009,811,626,16,TEAM
0196071920091115,11/15/2009,196,719,105,TEAM
0086041420091118,11/18/2009,86,414,101,TEAM
0129004720091118,11/18/2009,129,47,48,TEAM
0157052120091119,11/19/2009,157,521,104,TEAM
0005007120091120,11/20/2009,5,71,96,TEAM
0066073120091120,11/20/2009,66,731,133,TEAM
0204070920091120,11/20/2009,204,709,102,TEAM
0009019620091121,11/21/2009,9,196,81,TEAM
0028011020091121,11/21/2009,28,110,15,TEAM
0030041920091121,11/21/2009,30,419,116,TEAM
0051069720091121,11/21/2009,51,697,120,TEAM
0107067420091121,11/21/2009,107,674,19,TEAM
0156047320091121,11/21/2009,156,473,87,TEAM
0164051320091121,11/21/2009,164,513,49,TEAM
0193041520091121,11/21/2009,193,415,30,TEAM
0229071620091121,11/21/2009,229,716,4,TEAM
0231023520091121,11/21/2009,231,235,27,TEAM
0277063020091121,11/21/2009,277,630,18,TEAM
0311043420091121,11/21/2009,311,434,73,TEAM
0327046320091121,11/21/2009,327,463,84,TEAM
0328070320091121,11/21/2009,328,703,119,TEAM
0331069020091121,11/21/2009,331,690,109,TEAM
0334025720091121,11/21/2009,334,257,36,TEAM
0365043320091121,11/21/2009,365,433,76,TEAM
0366009620091121,11/21/2009,366,96,13,TEAM
0367065120091121,11/21/2009,367,651,35,TEAM
0392023420091121,11/21/2009,392,234,33,TEAM
0404028820091121,11/21/2009,404,288,126,TEAM
0428031220091121,11/21/2009,428,312,41,TEAM
0430003120091121,11/21/2009,430,31,8,TEAM
0457006720091121,11/21/2009,457,67,61,TEAM
0466047220091121,11/21/2009,466,472,88,TEAM
0490074220091121,11/21/2009,490,742,136,TEAM
0498067120091121,11/21/2009,498,671,56,TEAM
0503051920091121,11/21/2009,503,519,95,TEAM
0518041820091121,11/21/2009,518,418,66,TEAM
0522070020091121,11/21/2009,522,700,129,TEAM
0528075420091121,11/21/2009,528,754,138,TEAM
0529002920091121,11/21/2009,529,29,11,TEAM
0539041620091121,11/21/2009,539,416,68,TEAM
0559030620091121,11/21/2009,559,306,47,TEAM
0587068820091121,11/21/2009,587,688,92,TEAM
0626073220091121,11/21/2009,626,732,135,TEAM
0663038820091121,11/21/2009,663,388,142,TEAM
0693000820091121,11/21/2009,693,8,5,TEAM
0698081120091121,11/21/2009,698,811,144,TEAM
0704057420091121,11/21/2009,704,574,127,TEAM
0718012820091121,11/21/2009,718,128,146,TEAM
0719066420091121,11/21/2009,719,664,75,TEAM
0721007720091121,11/21/2009,721,77,134,TEAM
0725049720091121,11/21/2009,725,497,123,TEAM
0736069420091121,11/21/2009,736,694,114,TEAM
0746014720091121,11/21/2009,746,147,112,TEAM
0796050920091121,11/21/2009,796,509,46,TEAM
0047077420091124,11/24/2009,47,774,69,TEAM
0703069720091126,11/26/2009,703,697,120,TEAM
0008003720091127,11/27/2009,8,37,1,TEAM
0086033120091127,11/27/2009,86,331,100,TEAM
0204000520091127,11/27/2009,204,5,154,TEAM
0301014020091127,11/27/2009,301,140,97,TEAM
0404071920091127,11/27/2009,404,719,105,TEAM
0463015720091127,11/27/2009,463,157,20,TEAM
0466006620091127,11/27/2009,466,66,42,TEAM
0503012920091127,11/27/2009,503,129,70,TEAM
0545076820091127,11/27/2009,545,768,143,TEAM
0587036720091127,11/27/2009,587,367,54,TEAM
0690051920091127,11/27/2009,690,519,95,TEAM
0709007120091127,11/27/2009,709,71,96,TEAM
0811015620091127,11/27/2009,811,156,23,TEAM
0029002820091128,11/28/2009,29,28,10,TEAM
0031036520091128,11/28/2009,31,365,55,TEAM
0067039220091128,11/28/2009,67,392,64,TEAM
0110065720091128,11/28/2009,110,657,14,TEAM
0128000920091128,11/28/2009,128,9,2,TEAM
0147064820091128,11/28/2009,147,648,113,TEAM
0234023520091128,11/28/2009,234,235,27,TEAM
0257025520091128,11/28/2009,257,255,37,TEAM
0388070420091128,11/28/2009,388,704,124,TEAM
0415065120091128,11/28/2009,415,651,35,TEAM
0419049820091128,11/28/2009,419,498,57,TEAM
0433043020091128,11/28/2009,433,430,77,TEAM
0434032820091128,11/28/2009,434,328,51,TEAM
0457049020091128,11/28/2009,457,490,82,TEAM
0472063020091128,11/28/2009,472,630,18,TEAM
0473069820091128,11/28/2009,473,698,125,TEAM
0497003020091128,11/28/2009,497,30,7,TEAM
0513067420091128,11/28/2009,513,674,19,TEAM
0521052220091128,11/28/2009,521,522,103,TEAM
0574028820091128,11/28/2009,574,288,126,TEAM
0626046520091128,11/28/2009,626,465,89,TEAM
0664019620091128,11/28/2009,664,196,81,TEAM
0688016420091128,11/28/2009,688,164,25,TEAM
0694033420091128,11/28/2009,694,334,53,TEAM
0700005120091128,11/28/2009,700,51,132,TEAM
0716067120091128,11/28/2009,716,671,56,TEAM
0718066320091128,11/28/2009,718,663,122,TEAM
0726027720091128,11/28/2009,726,277,39,TEAM
0731029520091128,11/28/2009,731,295,43,TEAM
0732007720091128,11/28/2009,732,77,134,TEAM
0742074620091128,11/28/2009,742,746,137,TEAM
0749019320091128,11/28/2009,749,193,80,TEAM
0754075620091128,11/28/2009,754,756,139,TEAM
0772022920091128,11/28/2009,772,229,26,TEAM
0030077220091203,12/03/2009,30,772,148,TEAM
0528052920091203,12/03/2009,528,529,108,TEAM
0519012920091204,12/04/2009,519,129,67,NEUTRAL
0029065720091205,12/05/2009,29,657,14,TEAM
0096030120091205,12/05/2009,96,301,44,TEAM
0107075620091205,12/05/2009,107,756,139,TEAM
0140054520091205,12/05/2009,140,545,110,TEAM
0229023120091205,12/05/2009,229,231,31,TEAM
0235000820091205,12/05/2009,235,8,38,NEUTRAL
0255014720091205,12/05/2009,255,147,35,NEUTRAL
0288019620091205,12/05/2009,288,196,81,TEAM
0472006620091205,12/05/2009,472,66,42,TEAM
0630036620091205,12/05/2009,630,366,59,TEAM
0651016420091205,12/05/2009,651,164,25,TEAM
0703046320091205,12/05/2009,703,463,155,NEUTRAL
0768058720091205,12/05/2009,768,587,86,TEAM
0796027720091205,12/05/2009,796,277,39,TEAM
0725072620091212,12/12/2009,725,726,109,NEUTRAL
0096081120091219,12/19/2009,96,811,87,NEUTRAL
0128058720091219,12/19/2009,128,587,151,NEUTRAL
0664041920091220,12/20/2009,664,419,58,NEUTRAL
0528007720091222,12/22/2009,528,77,89,NEUTRAL
0732010720091223,12/23/2009,732,107,16,NEUTRAL
0466066320091224,12/24/2009,466,663,39,NEUTRAL
0067065720091226,12/26/2009,67,657,17,NEUTRAL
0388051920091226,12/26/2009,388,519,67,NEUTRAL
0545045720091226,12/26/2009,545,457,79,NEUTRAL
0334014720091227,12/27/2009,334,147,118,NEUTRAL
0697025720091228,12/28/2009,697,257,60,NEUTRAL
0110069020091229,12/29/2009,110,690,150,NEUTRAL
0415079620091229,12/29/2009,415,796,32,NEUTRAL
0029046320091230,12/30/2009,29,463,16,NEUTRAL
0071029520091230,12/30/2009,71,295,42,NEUTRAL
0288072120091231,12/31/2009,288,721,125,NEUTRAL
0428031120091231,12/31/2009,428,311,10,NEUTRAL
0522067420091231,12/31/2009,522,674,124,NEUTRAL
0726043420091231,12/31/2009,726,434,128,NEUTRAL
0742069420091231,12/31/2009,742,694,38,NEUTRAL
0140023520100101,01/01/2010,140,235,58,NEUTRAL
0509003720100101,01/01/2010,509,37,35,NEUTRAL
0518052920100101,01/01/2010,518,529,15,NEUTRAL
0539036520100101,01/01/2010,539,365,32,NEUTRAL
0768023420100101,01/01/2010,768,234,28,NEUTRAL
0031019620100102,01/02/2010,31,196,115,NEUTRAL
0416070020100102,01/02/2010,416,700,130,NEUTRAL
0521043320100102,01/02/2010,521,433,155,NEUTRAL
0648016420100102,01/02/2010,648,164,2,NEUTRAL
0651050320100102,01/02/2010,651,503,106,NEUTRAL
0066069820100104,01/04/2010,66,698,145,NEUTRAL
0312025520100105,01/05/2010,312,255,30,NEUTRAL
0129071620100106,01/06/2010,129,716,3,NEUTRAL
0703000820100107,01/07/2010,703,8,15,NEUTRAL
