"Game Code","Date","Visit Team Code","Home Team Code","Stadium Code","Site"
0328031120061104,11/04/2006,328,311,40,TEAM
0331008620061104,11/04/2006,331,86,91,TEAM
0365069420061104,11/04/2006,365,694,114,TEAM
0366049720061104,11/04/2006,366,497,123,TEAM
0392014720061104,11/04/2006,392,147,112,TEAM
0414077420061104,11/04/2006,414,774,69,TEAM
0430000820061104,11/04/2006,430,8,5,TEAM
0434046320061104,11/04/2006,434,463,84,TEAM
0457051320061104,11/04/2006,457,513,49,TEAM
0466029520061104,11/04/2006,466,295,43,TEAM
0508043320061104,11/04/2006,508,433,76,TEAM
0509031220061104,11/04/2006,509,312,41,TEAM
0518030120061104,11/04/2006,518,301,44,TEAM
0519020420061104,11/04/2006,519,204,71,TEAM
0521070320061104,11/04/2006,521,703,119,TEAM
0522069720061104,11/04/2006,522,697,120,TEAM
0539079620061104,11/04/2006,539,796,141,TEAM
0545065120061104,11/04/2006,545,651,35,TEAM
0559041620061104,11/04/2006,559,416,68,TEAM
0574070420061104,11/04/2006,574,704,124,TEAM
0626081120061104,11/04/2006,626,811,144,TEAM
0630047220061104,11/04/2006,630,472,88,TEAM
0657067420061104,11/04/2006,657,674,19,TEAM
0671071620061104,11/04/2006,671,716,4,TEAM
0698046520061104,11/04/2006,698,465,89,TEAM
0718038820061104,11/04/2006,718,388,142,TEAM
0719028820061104,11/04/2006,719,288,126,TEAM
0726019320061104,11/04/2006,726,193,80,TEAM
0742041520061104,11/04/2006,742,415,29,TEAM
0746023420061104,11/04/2006,746,234,33,TEAM
0756052920061104,11/04/2006,756,529,108,TEAM
0664040420061105,11/05/2006,664,404,115,TEAM
0709050320061107,11/07/2006,709,503,45,TEAM
0086000520061109,11/09/2006,86,5,94,TEAM
0367058720061109,11/09/2006,367,587,86,TEAM
0811007720061109,11/09/2006,811,77,134,TEAM
0704000920061110,11/10/2006,704,9,2,TEAM
0774012920061110,11/10/2006,774,129,70,TEAM
0008036520061111,11/11/2006,8,365,55,TEAM
0051052120061111,11/11/2006,51,521,104,TEAM
0066063020061111,11/11/2006,66,630,18,TEAM
0107002920061111,11/11/2006,107,29,11,TEAM
0128040420061111,11/11/2006,128,404,115,TEAM
0140076820061111,11/11/2006,140,768,143,TEAM
0156073220061111,11/11/2006,156,732,135,TEAM
0193006720061111,11/11/2006,193,67,61,TEAM
0255045720061111,11/11/2006,255,457,78,TEAM
0257003720061111,11/11/2006,257,37,1,TEAM
0288066320061111,11/11/2006,288,663,122,TEAM
0311015720061111,11/11/2006,311,157,20,TEAM
0331074220061111,11/11/2006,331,742,136,TEAM
0366027720061111,11/11/2006,366,277,39,TEAM
0388019620061111,11/11/2006,388,196,81,TEAM
0415039220061111,11/11/2006,415,392,64,TEAM
0418030620061111,11/11/2006,418,306,47,TEAM
0419003020061111,11/11/2006,419,30,7,TEAM
0428041620061111,11/11/2006,428,416,68,TEAM
0463069720061111,11/11/2006,463,697,120,TEAM
0465062620061111,11/11/2006,465,626,16,TEAM
0472009620061111,11/11/2006,472,96,13,TEAM
0490014720061111,11/11/2006,490,147,112,TEAM
0497067120061111,11/11/2006,497,671,56,TEAM
0498023120061111,11/11/2006,498,231,31,TEAM
0513072120061111,11/11/2006,513,721,21,TEAM
0518050920061111,11/11/2006,518,509,46,TEAM
0528011020061111,11/11/2006,528,110,15,TEAM
0529065720061111,11/11/2006,529,657,14,TEAM
0545016420061111,11/11/2006,545,164,25,TEAM
0559030120061111,11/11/2006,559,301,44,TEAM
0574071920061111,11/11/2006,574,719,105,TEAM
0648023520061111,11/11/2006,648,235,27,TEAM
0664071820061111,11/11/2006,664,718,58,TEAM
0674075620061111,11/11/2006,674,756,139,TEAM
0688065120061111,11/11/2006,688,651,35,TEAM
0690053920061111,11/11/2006,690,539,111,TEAM
0694003120061111,11/11/2006,694,31,6,TEAM
0698047320061111,11/11/2006,698,473,87,TEAM
0700052220061111,11/11/2006,700,522,103,TEAM
0703032720061111,11/11/2006,703,327,52,TEAM
0716022920061111,11/11/2006,716,229,26,TEAM
0726020420061111,11/11/2006,726,204,67,NEUTRAL
0731046620061111,11/11/2006,731,466,90,TEAM
0736033420061111,11/11/2006,736,334,53,TEAM
0749023420061111,11/11/2006,749,234,33,TEAM
0754002820061111,11/11/2006,754,28,10,TEAM
0796031220061111,11/11/2006,796,312,41,TEAM
0047070920061114,11/14/2006,47,709,102,TEAM
0414007120061115,11/15/2006,414,71,96,TEAM
0005051920061116,11/16/2006,5,519,95,TEAM
0768054520061116,11/16/2006,768,545,110,TEAM
0129050320061117,11/17/2006,129,503,45,TEAM
0204033120061117,11/17/2006,204,331,100,TEAM
0009066420061118,11/18/2006,9,664,75,TEAM
0029052920061118,11/18/2006,29,529,108,TEAM
0030071620061118,11/18/2006,30,716,4,TEAM
0031043020061118,11/18/2006,31,430,77,TEAM
0037000820061118,11/18/2006,37,8,5,TEAM
0086079620061118,11/18/2006,86,796,141,TEAM
0107065720061118,11/18/2006,107,657,14,TEAM
0110002820061118,11/18/2006,110,28,10,TEAM
0128071820061118,11/18/2006,128,718,58,TEAM
0164068820061118,11/18/2006,164,688,92,TEAM
0193025520061118,11/18/2006,193,255,37,TEAM
0196057420061118,11/18/2006,196,574,127,TEAM
0229049720061118,11/18/2006,229,497,123,TEAM
0288040420061118,11/18/2006,288,404,115,TEAM
0295009620061118,11/18/2006,295,96,13,TEAM
0301050920061118,11/18/2006,301,509,46,TEAM
0306055920061118,11/18/2006,306,559,50,TEAM
0312042820061118,11/18/2006,312,428,72,TEAM
0327032820061118,11/18/2006,327,328,51,TEAM
0392006720061118,11/18/2006,392,67,61,TEAM
0415074620061118,11/18/2006,415,746,137,TEAM
0416053920061118,11/18/2006,416,539,111,TEAM
0418051820061118,11/18/2006,418,518,99,TEAM
0419064820061118,11/18/2006,419,648,113,TEAM
0433036520061118,11/18/2006,433,365,55,TEAM
0434031120061118,11/18/2006,434,311,40,TEAM
0466036620061118,11/18/2006,466,366,59,TEAM
0473007720061118,11/18/2006,473,77,134,TEAM
0490045720061118,11/18/2006,490,457,78,TEAM
0498033420061118,11/18/2006,498,334,53,TEAM
0521070020061118,11/18/2006,521,700,129,TEAM
0522005120061118,11/18/2006,522,51,132,TEAM
0528067420061118,11/18/2006,528,674,19,TEAM
0587014020061118,11/18/2006,587,140,97,TEAM
0626069820061118,11/18/2006,626,698,125,TEAM
0630027720061118,11/18/2006,630,277,39,TEAM
0651036720061118,11/18/2006,651,367,54,TEAM
0671023120061118,11/18/2006,671,231,31,TEAM
0690072620061118,11/18/2006,690,726,62,TEAM
0694073620061118,11/18/2006,694,736,117,TEAM
0704038820061118,11/18/2006,704,388,142,TEAM
0719066320061118,11/18/2006,719,663,122,TEAM
0725051320061118,11/18/2006,725,513,49,TEAM
0731006620061118,11/18/2006,731,66,42,TEAM
0732072120061118,11/18/2006,732,721,21,TEAM
0742074920061118,11/18/2006,742,749,83,TEAM
0756075420061118,11/18/2006,756,754,138,TEAM
0769023520061118,11/18/2006,769,235,27,TEAM
0774023420061118,11/18/2006,774,234,33,TEAM
0811046520061118,11/18/2006,811,465,89,TEAM
0071070920061121,11/21/2006,71,709,102,TEAM
0067041520061123,11/23/2006,67,415,29,TEAM
0096036620061124,11/24/2006,96,366,59,TEAM
0129008620061124,11/24/2006,129,86,91,TEAM
0157046320061124,11/24/2006,157,463,84,TEAM
0331004720061124,11/24/2006,331,47,48,TEAM
0365003120061124,11/24/2006,365,31,8,NEUTRAL
0503020420061124,11/24/2006,503,204,71,TEAM
0519041420061124,11/24/2006,519,414,101,TEAM
0529052820061124,11/24/2006,529,528,107,TEAM
0697070320061124,11/24/2006,697,703,119,TEAM
0718071920061124,11/24/2006,718,719,105,TEAM
0721046520061124,11/24/2006,721,465,89,TEAM
0774000520061124,11/24/2006,774,5,94,TEAM
0009012820061125,11/25/2006,9,128,32,TEAM
0028002920061125,11/25/2006,28,29,11,TEAM
0030067120061125,11/25/2006,30,671,56,TEAM
0066046620061125,11/25/2006,66,466,90,TEAM
0077073220061125,11/25/2006,77,732,135,TEAM
0140016420061125,11/25/2006,140,164,25,TEAM
0196049020061125,11/25/2006,196,490,82,TEAM
0231022920061125,11/25/2006,231,229,30,NEUTRAL
0235023420061125,11/25/2006,235,234,33,TEAM
0255025720061125,11/25/2006,255,257,36,TEAM
0328043420061125,11/25/2006,328,434,73,TEAM
0334069420061125,11/25/2006,334,694,114,TEAM
0367054520061125,11/25/2006,367,545,110,TEAM
0388066420061125,11/25/2006,388,664,75,TEAM
0404070420061125,11/25/2006,404,704,124,TEAM
0430043320061125,11/25/2006,430,433,76,TEAM
0457019320061125,11/25/2006,457,193,80,TEAM
0472073120061125,11/25/2006,472,731,133,TEAM
0497049820061125,11/25/2006,497,498,57,TEAM
0513065720061125,11/25/2006,513,657,14,TEAM
0522052120061125,11/25/2006,522,521,104,TEAM
0559027720061125,11/25/2006,559,277,39,TEAM
0626047320061125,11/25/2006,626,473,87,TEAM
0630029520061125,11/25/2006,630,295,43,TEAM
0648014720061125,11/25/2006,648,147,112,TEAM
0651076820061125,11/25/2006,651,768,143,TEAM
0663057420061125,11/25/2006,663,574,127,TEAM
0688058720061125,11/25/2006,688,587,86,TEAM
0698015620061125,11/25/2006,698,156,23,TEAM
0716041920061125,11/25/2006,716,419,116,TEAM
0746074220061125,11/25/2006,746,742,136,TEAM
0749039220061125,11/25/2006,749,392,64,TEAM
0129051920061130,11/30/2006,129,519,67,NEUTRAL
0664028820061201,12/01/2006,664,288,126,TEAM
0031023520061202,12/02/2006,31,235,38,NEUTRAL
0096063020061202,12/02/2006,96,630,18,TEAM
0156062620061202,12/02/2006,156,626,16,TEAM
0164036720061202,12/02/2006,164,367,54,TEAM
0366047220061202,12/02/2006,366,472,88,TEAM
0463052220061202,12/02/2006,463,522,74,NEUTRAL
0498067120061202,12/02/2006,498,671,56,TEAM
0528027720061202,12/02/2006,528,277,39,TEAM
0587076820061202,12/02/2006,587,768,143,TEAM
0657011020061202,12/02/2006,657,110,15,TEAM
0674010720061202,12/02/2006,674,107,12,TEAM
0716023120061202,12/02/2006,716,231,31,TEAM
0721069820061202,12/02/2006,721,698,125,TEAM
0725072620061202,12/02/2006,725,726,109,NEUTRAL
0749025520061202,12/02/2006,749,255,28,NEUTRAL
0503069820061219,12/19/2006,503,698,16,NEUTRAL
0077052920061221,12/21/2006,77,529,89,NEUTRAL
0574071620061222,12/22/2006,574,716,58,NEUTRAL
0473063020061223,12/23/2006,473,630,87,NEUTRAL
0651019620061223,12/23/2006,651,196,2,NEUTRAL
0719073220061223,12/23/2006,719,732,125,NEUTRAL
0277002820061224,12/24/2006,277,28,39,NEUTRAL
0419012920061226,12/26/2006,419,129,67,NEUTRAL
0234011020061227,12/27/2006,234,110,17,NEUTRAL
0521000820061228,12/28/2006,521,8,60,NEUTRAL
0587032720061228,12/28/2006,587,327,128,NEUTRAL
0697010720061228,12/28/2006,697,107,16,NEUTRAL
0147033420061229,12/29/2006,147,334,118,NEUTRAL
0528043420061229,12/29/2006,528,434,124,NEUTRAL
0559039220061229,12/29/2006,559,392,32,NEUTRAL
0648028820061229,12/29/2006,648,288,115,NEUTRAL
0700042820061229,12/29/2006,700,428,10,NEUTRAL
0257074220061230,12/30/2006,257,742,38,NEUTRAL
0703031220061230,12/30/2006,703,312,130,NEUTRAL
0726006720061230,12/30/2006,726,67,79,NEUTRAL
0415046620061231,12/31/2006,415,466,42,NEUTRAL
0031079620070101,01/01/2007,31,796,32,NEUTRAL
0037046320070101,01/01/2007,37,463,121,NEUTRAL
0066052220070101,01/01/2007,66,522,145,NEUTRAL
0657041820070101,01/01/2007,657,418,15,NEUTRAL
0694053920070101,01/01/2007,694,539,35,NEUTRAL
0768025520070101,01/01/2007,768,255,28,NEUTRAL
0367074920070102,01/02/2007,367,749,30,NEUTRAL
0513036520070103,01/03/2007,513,365,58,NEUTRAL
0774014020070106,01/06/2007,774,140,106,NEUTRAL
0519066420070107,01/07/2007,519,664,3,NEUTRAL
0235051820070108,01/08/2007,235,518,145,NEUTRAL
