"Team Code","Game Code","Rush Att","Rush Yard","Rush TD","Pass Att","Pass Comp","Pass Yard","Pass TD","Pass Int","Pass Conv","Kickoff Ret","Kickoff Ret Yard","Kickoff Ret TD","Punt Ret","Punt Ret Yard","Punt Ret TD","Fum Ret","Fum Ret Yard","Fum Ret TD","Int Ret","Int Ret Yard","Int Ret TD","Misc Ret","Misc Ret Yard","Misc Ret TD","Field Goal Att","Field Goal Made","Off XP Kick Att","Off XP Kick Made","Off 2XP Att","Off 2XP Made","Def 2XP Att","Def 2XP Made","Safety","Points","Punt","Punt Yard","Kickoff","Kickoff Yard","Kickoff Touchback","Kickoff Out-Of-Bounds","Kickoff Onside","Fumble","Fumble Lost","Tackle Solo","Tackle Assist","Tackle For Loss","Tackle For Loss Yard","Sack","Sack Yard","QB Hurry","Fumble Forced","Pass Broken Up","Kick/Punt Blocked","1st Down Rush","1st Down Pass","1st Down Penalty","Time Of Possession","Penalty","Penalty Yard","Third Down Att","Third Down Conv","Fourth Down Att","Fourth Down Conv","Red Zone Att","Red Zone TD","Red Zone Field Goal"
257,0736025720101016,45,232,3,28,19,315,2,0,0,2,23,0,1,2,0,0,0,0,1,0,0,0,0,0,3,2,5,5,0,0,0,0,1,43,4,196,8,538,0,0,0,1,0,25,30,1.0,6,1.0,6,0,0,4,0,14,8,0,2235,3,39,14,5,2,2,8,4,2
257,0257033420101023,39,177,5,12,9,113,0,0,0,4,134,1,0,0,0,1,23,0,1,0,0,0,0,0,2,1,6,5,0,0,0,0,0,44,3,152,8,514,1,0,0,1,1,42,30,9.0,39,3.0,26,1,2,2,0,9,4,0,1675,4,28,10,5,0,0,6,5,1
257,0235025720101030,34,126,1,37,18,313,3,3,0,5,111,0,2,14,0,0,0,0,1,0,0,0,0,0,1,1,2,2,2,1,0,0,0,31,5,227,6,390,0,0,0,2,1,57,20,6.0,28,3.0,21,0,1,2,0,7,14,1,1762,2,25,15,8,0,0,3,2,1
257,0294025720101106,46,181,2,35,22,269,3,0,0,2,18,0,3,56,0,0,0,0,3,87,2,0,0,0,3,2,7,7,0,0,0,0,0,55,3,126,10,672,2,0,0,2,0,23,16,5.0,9,1.0,3,0,0,4,1,11,13,2,2291,5,50,14,6,1,0,6,4,1
257,0257003720101113,24,81,1,28,15,273,3,0,0,7,99,0,0,0,0,0,0,0,1,25,0,0,0,0,1,1,4,4,0,0,0,0,0,31,2,78,6,391,0,0,0,1,0,40,30,6.0,17,2.0,10,6,0,0,0,5,10,2,1545,10,89,9,4,2,1,3,2,1
257,0255025720101127,29,154,2,19,15,271,3,0,0,4,80,0,1,-2,0,2,34,1,1,4,0,0,0,0,0,0,6,6,0,0,0,0,0,42,2,79,7,460,1,0,0,4,2,48,68,8.0,18,0.0,0,0,4,2,0,7,10,1,1306,2,10,7,2,3,1,4,3,0
257,0257012820101231,32,82,0,38,21,198,0,2,0,3,38,0,1,18,0,0,0,0,2,9,0,0,0,0,2,2,0,0,0,0,0,0,0,6,5,213,3,202,1,0,0,1,0,39,20,4.0,11,0.0,0,0,0,1,0,6,12,1,1950,5,35,14,3,3,2,1,0,1
277,0657027720100902,29,129,1,49,27,459,3,0,0,4,82,0,0,0,0,1,-2,0,0,0,0,0,0,0,3,3,3,3,1,0,0,0,0,36,3,130,8,408,0,0,0,2,0,49,20,1.0,6,1.0,6,1,1,2,0,10,17,4,1927,5,42,15,8,1,0,3,1,2
277,0277072520100911,11,10,1,37,25,343,3,0,0,5,70,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,4,4,0,0,0,0,0,31,4,170,6,378,0,0,0,2,2,43,54,5.0,12,0.0,0,0,1,0,1,3,15,2,1321,10,68,8,4,0,0,3,2,1
277,0277015720100918,13,7,0,42,27,330,1,1,0,3,49,0,1,-1,0,1,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,13,4,176,4,263,1,0,0,2,1,68,28,4.0,9,0.0,0,2,1,2,0,0,13,0,1451,6,37,11,3,1,0,5,1,2
277,0048027720100925,23,93,2,42,26,490,7,3,0,2,35,0,2,0,0,2,19,0,2,25,0,0,0,0,1,1,9,9,0,0,0,0,0,66,1,50,11,702,2,0,0,1,1,44,48,8.0,51,4.0,17,6,3,5,0,6,18,1,1492,7,81,9,3,1,0,8,5,1
277,0366027720101002,22,115,1,58,42,532,4,0,0,3,52,0,0,0,0,0,0,0,3,23,0,0,0,0,2,2,5,5,0,0,0,0,0,41,2,52,8,419,0,0,0,3,2,48,16,3.0,7,1.0,5,2,0,2,0,8,21,0,2327,8,80,10,4,1,1,5,2,2
277,0277009620101009,18,96,3,49,29,376,3,1,0,5,137,0,1,-2,0,0,0,0,3,58,1,0,0,0,1,0,7,7,0,0,0,0,0,49,5,254,8,459,0,0,0,2,0,44,24,8.0,40,3.0,23,0,1,8,0,5,19,0,1706,7,105,11,4,1,1,3,3,0
277,0466027720101016,21,59,0,36,26,287,3,0,0,3,54,0,4,30,0,0,0,0,2,29,0,0,0,0,3,2,3,3,0,0,0,0,0,27,3,145,6,387,1,0,0,2,1,50,20,3.0,10,1.0,5,3,2,0,0,3,14,1,1716,8,66,10,3,1,1,6,3,2
277,0277073120101023,29,216,4,43,25,389,1,2,0,2,58,0,3,23,0,1,6,1,2,0,0,0,0,0,1,1,6,6,0,0,0,0,0,45,5,161,8,460,1,0,0,0,0,34,28,10.0,49,1.0,5,0,0,9,0,8,17,4,2008,6,54,12,6,0,0,5,3,1
277,0295027720101030,26,141,2,44,29,353,3,1,0,1,28,0,2,28,0,1,57,1,2,18,0,0,0,0,2,1,6,6,0,0,0,0,0,45,3,119,8,482,0,0,0,1,0,45,20,5.0,38,3.0,23,8,1,5,1,9,15,5,1881,8,89,8,1,2,1,8,5,1
277,0277006620101106,22,45,1,35,21,151,0,0,0,7,152,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,9,396,2,111,0,1,0,4,0,46,38,2.0,5,0.0,0,0,1,1,0,4,7,0,1762,4,15,14,3,2,0,0,0,0
277,0630027720101120,16,33,1,50,35,593,3,2,0,2,46,0,2,0,0,0,0,0,2,34,1,0,0,0,2,2,5,5,0,0,0,0,0,41,4,186,7,407,0,0,0,1,1,51,8,9.0,67,8.0,65,3,1,8,0,1,26,1,1801,4,30,10,4,1,1,4,1,2
277,0277047220101127,23,291,3,31,21,315,4,1,0,5,91,0,0,0,0,0,0,0,2,49,1,0,0,0,1,1,8,8,0,0,0,0,0,59,1,51,10,567,0,0,0,0,0,30,62,6.0,29,3.0,20,4,0,4,0,8,15,1,1424,4,42,7,4,1,0,6,4,1
277,0465027720101204,28,183,4,46,31,423,4,1,0,4,73,0,0,0,0,0,0,0,3,86,0,0,0,0,1,1,8,8,0,0,0,0,0,59,2,91,10,612,0,1,0,1,0,40,24,3.0,13,1.0,11,0,1,4,0,9,16,0,1957,7,85,12,6,3,2,6,5,1
277,0719027720101224,27,71,2,56,30,479,3,5,0,11,222,0,2,-6,0,1,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,6,253,6,383,0,1,0,2,1,41,14,8.0,38,4.0,30,6,3,6,0,6,21,1,2009,6,42,12,3,3,2,6,4,0
288,0670028820100904,22,151,3,33,25,346,6,2,0,4,89,0,2,52,0,0,0,0,3,65,1,0,0,0,0,0,10,8,0,0,0,0,0,68,2,81,11,750,5,0,0,0,0,26,90,8.0,40,3.0,19,2,2,4,0,6,14,2,1019,4,35,8,5,0,0,5,4,0
288,0704028820100910,42,308,6,34,24,348,1,1,0,5,92,0,2,17,0,1,33,0,0,0,0,0,0,0,2,2,7,6,0,0,0,0,0,54,0,0,10,649,2,1,0,1,1,30,50,7.0,18,1.0,7,5,2,10,0,15,13,4,1669,6,54,11,9,0,0,10,7,2
288,0288011020100918,30,108,0,38,23,252,1,2,0,6,113,0,2,4,0,0,0,0,1,19,0,0,0,0,2,2,1,1,0,0,0,0,0,13,6,270,4,194,1,1,0,2,1,50,18,6.0,14,1.0,4,0,2,3,0,5,11,3,1653,7,55,17,8,0,0,4,1,2
288,0718028820100925,45,175,5,28,19,174,0,1,0,4,103,0,5,89,0,0,0,0,3,79,1,1,1,0,1,0,6,6,0,0,0,0,0,42,4,202,7,477,3,0,0,3,2,23,50,8.0,31,2.0,15,7,1,4,1,11,9,0,1615,6,60,14,5,2,2,4,4,0
288,0430028820101009,16,47,0,59,32,356,3,2,0,7,143,0,1,-4,0,0,0,0,0,0,0,2,21,0,2,1,3,3,0,0,0,0,0,24,2,80,5,279,0,0,1,2,1,35,70,4.0,6,1.0,1,2,0,6,2,2,22,1,1258,7,41,14,6,2,1,5,3,1
288,0288057420101016,39,154,1,45,23,282,3,1,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,4,142,6,396,0,0,0,2,0,61,12,9.0,46,2.0,22,0,0,1,0,10,17,1,1504,4,23,17,10,1,0,3,2,1
288,0288066320101023,44,164,4,32,19,233,1,0,0,3,137,1,1,-1,0,0,0,0,2,56,0,0,0,0,1,1,6,6,0,0,0,0,0,45,4,166,8,501,0,0,0,1,1,51,6,6.0,20,3.0,14,0,1,4,0,11,12,2,1680,6,51,17,11,1,1,6,5,1
288,0288040420101030,51,248,1,27,24,403,6,0,0,3,75,0,1,74,1,0,0,0,1,23,0,0,0,0,0,0,8,8,0,0,0,0,0,56,0,0,9,542,0,0,0,1,1,35,34,5.0,21,3.0,17,0,1,3,0,15,20,2,1848,7,45,13,9,2,1,6,3,0
288,0128028820101105,34,198,0,44,27,334,4,2,0,7,146,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,0,0,0,0,0,33,2,83,7,459,1,0,0,0,0,40,56,11.0,24,1.0,5,2,1,2,1,9,16,2,1433,6,55,16,8,2,1,3,0,2
288,0719028820101113,32,118,0,36,22,291,3,5,1,5,72,0,0,0,0,0,0,0,2,3,0,0,0,0,1,1,2,2,1,1,0,0,0,25,3,116,5,308,0,1,0,0,0,38,64,5.0,14,3.0,8,3,0,2,0,6,13,3,1432,4,32,10,5,0,0,4,2,1
288,0288066420101120,19,24,0,47,28,467,4,1,0,9,220,0,0,0,0,0,0,0,0,0,0,1,42,1,2,2,5,5,0,0,0,0,0,41,4,172,5,316,0,0,2,0,0,70,19,5.0,18,1.0,8,0,0,0,1,4,15,2,1351,2,20,11,2,3,1,5,3,2
288,0288070020101127,36,144,0,61,32,441,2,3,0,5,88,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,5,187,4,276,1,0,0,1,0,55,6,4.0,9,0.0,0,1,2,1,0,9,19,1,1997,2,20,15,1,8,5,5,2,1
295,0494029520100902,28,148,3,46,28,399,3,1,0,1,15,0,2,9,0,1,10,0,2,75,0,0,0,0,2,1,6,6,0,0,0,0,0,45,5,197,7,480,2,1,1,1,0,42,20,6.0,22,1.0,6,8,2,2,0,8,16,2,1875,12,110,12,5,0,0,4,3,1
295,0295046320100911,38,60,0,39,21,219,2,5,0,4,75,0,0,0,0,0,0,0,1,8,0,0,0,0,2,1,2,2,0,0,0,0,0,17,4,185,2,140,1,0,1,3,1,34,32,6.0,22,2.0,15,1,3,1,0,9,11,4,1924,3,15,13,4,0,0,4,2,1
295,0465029520100918,39,122,2,27,15,210,1,1,0,1,16,0,2,16,0,0,0,0,1,10,0,0,0,0,3,3,3,3,0,0,0,0,0,30,2,99,7,486,2,0,0,0,0,31,26,11.0,61,6.0,50,2,1,3,0,7,10,2,1919,6,70,13,6,2,1,6,3,1
295,0295015620100925,33,112,1,30,25,347,3,0,0,5,131,0,1,-2,0,0,0,0,1,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,2,88,7,490,3,0,0,1,1,51,18,10.0,47,5.0,38,2,0,2,0,8,14,0,1813,7,58,11,6,1,0,4,2,2
295,0295077420101002,33,97,0,50,30,380,3,2,0,3,34,0,3,35,0,0,0,1,1,0,0,0,0,0,3,2,4,3,0,0,0,0,0,33,3,102,7,469,2,0,0,2,2,30,40,4.0,14,3.0,12,4,1,6,0,3,18,0,1843,8,69,22,12,2,2,3,1,2
295,0295036620101016,18,20,0,60,32,513,5,1,0,7,113,0,1,2,0,1,54,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,35,5,209,5,320,0,1,1,1,0,49,52,7.0,20,0.0,0,4,3,2,0,2,20,2,1585,5,35,17,7,2,0,3,3,0
295,0472029520101023,27,88,1,51,27,304,3,0,0,3,59,0,2,-1,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,0,0,0,37,6,304,8,527,4,0,0,2,1,38,28,6.0,14,0.0,0,3,1,4,0,5,14,2,1751,8,103,16,7,0,0,4,4,0
295,0295027720101030,20,56,0,52,30,312,1,2,0,7,135,0,1,3,0,0,0,0,1,26,0,0,0,0,2,1,1,1,0,0,0,0,0,10,4,183,3,192,1,1,0,3,2,48,12,8.0,46,3.0,24,2,0,2,0,3,17,3,1719,14,152,14,5,2,0,3,1,1
295,0466029520101106,19,68,1,41,19,271,1,0,0,9,284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,5,239,4,280,2,0,0,4,4,45,42,5.0,20,0.0,0,5,1,2,0,3,10,1,1278,4,31,14,5,3,1,3,1,1
295,0066029520101112,25,101,0,54,28,215,1,3,0,7,128,0,3,9,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,8,339,3,220,1,0,0,0,0,44,23,4.0,18,2.0,15,4,2,1,0,4,10,1,1948,7,80,19,5,4,2,3,1,0
295,0295073120101120,37,112,1,32,20,243,3,1,0,3,100,0,5,7,0,0,0,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,6,287,4,266,1,0,1,3,0,33,44,7.0,18,1.0,8,2,0,3,0,6,8,1,2008,4,53,18,10,2,2,4,3,0
295,0295009620101127,21,13,1,35,20,197,0,1,0,5,164,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,5,188,5,321,0,1,0,1,0,44,38,9.0,48,5.0,34,0,4,3,0,1,11,2,1574,5,40,13,5,1,0,3,1,2
295,0630029520101204,37,171,2,30,16,250,1,0,0,2,45,0,2,3,0,0,0,0,2,0,0,1,11,0,3,2,2,2,0,0,0,0,0,26,4,198,5,338,2,0,0,0,0,38,24,5.0,19,3.0,14,2,1,1,1,8,11,3,1682,5,60,16,9,0,0,4,1,2
301,0301043420100904,41,200,0,23,9,81,1,3,0,6,126,0,2,9,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,4,187,3,207,0,0,0,1,1,40,54,8.0,32,1.0,14,3,1,4,0,9,5,2,1799,7,44,12,5,1,0,2,1,1
301,0659030120100911,43,168,3,22,15,239,2,2,0,2,30,0,4,15,0,1,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,5,254,6,370,1,0,0,2,1,42,20,9.0,39,4.0,25,2,3,8,0,6,11,2,1732,4,55,13,8,0,0,3,3,0
301,0503030120100918,49,319,3,16,8,70,0,0,0,3,56,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0,0,28,6,292,6,420,6,0,0,0,0,29,44,6.0,24,2.0,16,1,1,3,0,16,5,1,1870,8,85,14,5,1,1,4,2,2
301,0518030120101002,36,119,1,23,13,132,0,1,0,4,63,0,2,1,0,0,0,0,2,24,0,0,0,0,3,2,1,1,0,0,0,0,0,13,6,282,4,257,1,0,0,0,0,37,38,6.0,21,3.0,17,1,0,0,0,5,6,0,1724,9,74,13,2,1,1,3,1,2
301,0301053920101009,54,282,0,20,16,155,2,0,0,2,36,0,3,1,0,0,0,0,1,16,1,0,0,0,4,4,3,3,0,0,0,0,0,33,3,135,7,486,3,0,0,3,2,21,40,2.0,16,2.0,16,0,0,6,0,15,7,1,2292,3,25,13,5,1,1,4,2,2
301,0301041620101016,42,114,0,27,15,141,0,3,0,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,4,158,3,182,2,0,0,1,1,27,32,5.0,17,1.0,7,5,0,2,0,6,8,7,1936,6,60,14,6,1,1,3,0,2
301,0306030120101023,32,166,1,21,13,123,2,0,0,5,107,0,3,13,0,0,0,0,4,139,2,0,0,0,3,2,5,5,0,0,0,0,1,43,5,228,8,518,2,0,0,1,1,36,48,4.0,10,1.0,5,9,1,5,2,7,5,2,1502,7,66,11,3,0,0,4,2,2
301,0559030120101030,48,187,2,24,18,204,4,0,0,1,43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,1,0,0,0,0,44,7,306,7,381,3,0,0,1,0,28,32,7.0,19,1.0,7,0,1,2,1,11,12,1,2297,5,38,13,5,1,1,7,6,1
301,0301041820101106,61,315,5,27,16,246,3,0,1,7,171,0,1,21,0,0,0,0,3,5,0,0,0,0,4,3,6,6,2,1,0,0,0,65,6,282,9,511,0,0,0,3,1,62,22,1.0,9,1.0,9,0,2,5,0,14,10,1,2061,10,83,16,6,1,1,6,4,1
301,0428030120101113,43,201,3,24,11,209,2,1,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,34,6,239,6,340,2,0,0,1,0,28,48,7.0,17,1.0,2,2,0,3,0,9,9,2,1685,5,50,14,6,2,1,3,3,0
301,0301050920101120,70,519,5,14,6,40,1,2,0,6,100,0,1,0,0,0,0,0,1,15,0,0,0,0,3,2,6,6,0,0,0,0,0,48,2,107,8,467,1,0,0,0,0,35,14,6.0,19,3.0,15,5,2,3,0,24,2,0,2476,2,20,17,10,1,1,7,6,0
301,0301009620101203,50,318,2,20,7,81,1,0,0,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,0,0,0,0,23,5,195,5,318,0,0,0,1,0,36,26,8.0,20,0.0,0,0,1,0,1,16,5,1,1842,7,62,13,5,1,1,2,1,1
301,0301005120101229,50,291,4,23,18,242,0,0,0,3,48,0,1,1,0,1,46,0,0,0,0,0,0,0,3,3,3,3,1,1,0,0,0,38,5,201,8,479,1,1,0,1,0,42,44,11.0,39,3.0,20,1,2,1,0,13,11,1,1995,6,51,14,6,0,0,4,3,1
306,0711030620100902,26,155,3,30,18,205,2,0,0,4,115,0,1,13,0,0,0,0,3,62,1,0,0,0,3,3,6,6,0,0,0,0,0,51,5,214,10,656,1,0,0,1,0,48,40,6.0,8,0.0,0,4,0,5,1,6,11,1,1401,4,35,10,2,0,0,6,3,3
306,0306077220100918,31,100,2,42,32,366,3,0,0,1,87,0,1,12,0,0,0,0,0,0,0,0,0,0,2,1,5,5,0,0,0,0,0,38,1,29,6,396,0,0,1,1,1,37,20,5.0,16,2.0,11,0,0,2,0,7,19,1,1913,3,35,13,10,0,0,7,4,1
306,0005030620100925,29,84,1,33,23,342,4,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,3,111,6,378,1,0,0,1,0,37,24,5.0,11,2.0,8,3,1,3,0,4,15,2,1860,5,50,11,6,2,2,6,5,0
306,0418030620101002,34,88,2,64,45,480,3,1,0,7,145,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,4,128,5,301,0,0,0,0,0,26,22,0.0,0,0.0,0,2,0,1,0,9,22,4,2507,3,11,19,11,4,2,5,4,0
306,0306051820101009,29,69,1,35,19,141,0,3,0,7,147,0,1,-4,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,10,7,294,3,208,0,0,0,2,0,37,38,8.0,25,3.0,19,0,1,2,1,4,7,3,1825,3,25,14,5,1,0,2,1,1
306,0030030620101016,35,113,0,42,26,382,4,0,0,4,121,0,0,0,0,0,0,0,2,29,0,0,0,0,3,3,3,3,1,0,0,0,0,36,4,140,8,456,1,0,0,2,2,44,26,2.0,20,0.0,0,5,1,1,0,6,15,4,1987,8,80,14,6,0,0,5,2,2
306,0306030120101023,34,109,0,49,26,279,1,4,0,5,66,0,1,12,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,5,108,5,296,0,0,0,1,1,31,30,5.0,16,1.0,7,1,1,0,0,5,15,1,2098,4,30,18,9,2,0,2,0,2
306,0509030620101030,21,65,1,54,30,308,1,1,0,2,45,0,1,9,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,6,255,4,182,0,1,0,0,0,47,32,9.0,30,2.0,13,6,1,7,0,2,18,3,1794,5,38,16,6,1,1,2,1,1
306,0312030620101106,24,91,1,46,27,222,0,1,0,6,151,0,1,9,0,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,5,196,4,208,0,0,0,0,0,35,36,4.0,12,2.0,10,3,0,4,0,8,10,1,1738,6,72,14,6,1,0,4,1,2
306,0306079620101113,34,167,0,24,11,149,2,1,0,11,223,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,4,162,5,265,0,0,0,3,2,38,34,5.0,8,2.0,3,2,0,0,0,7,6,0,1653,7,80,14,4,0,0,2,1,1
306,0539030620101120,21,90,1,42,23,242,2,1,0,8,195,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,5,176,5,295,1,0,0,0,0,39,46,6.0,15,1.0,6,0,0,3,0,6,12,0,1381,0,0,13,4,2,0,3,3,0
306,0306055920101127,30,73,1,52,31,330,3,0,0,6,117,0,1,-1,0,0,0,0,1,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,6,232,6,332,0,0,0,2,2,37,18,6.0,14,0.0,0,0,0,1,0,5,17,4,1938,5,30,13,5,0,0,6,4,2
311,0503031120100902,37,138,3,36,27,265,0,2,0,1,7,0,1,11,0,0,0,0,3,20,0,0,0,0,3,2,3,3,0,0,0,0,0,27,1,18,6,405,1,0,0,1,1,39,34,3.0,13,1.0,8,1,1,1,0,8,13,4,1905,5,60,13,6,2,2,3,2,1
311,0311031220100911,25,78,0,44,20,197,1,3,0,3,122,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,7,283,2,137,0,0,0,0,0,32,50,7.0,18,1.0,10,0,0,1,0,5,9,1,1462,5,40,17,6,2,0,3,1,0
311,0311032720100918,40,171,0,28,15,122,1,0,0,6,118,0,2,5,0,0,0,0,1,69,1,0,0,0,2,2,2,2,0,0,0,0,0,20,3,153,5,343,1,0,0,1,1,29,52,3.0,12,1.0,8,0,1,1,0,10,8,2,1888,8,64,15,5,4,3,3,1,2
311,0504031120100925,35,117,1,24,12,93,0,0,0,1,14,0,2,23,0,1,0,0,3,126,2,1,0,0,2,2,3,3,0,0,0,0,0,27,5,168,6,407,1,0,0,0,0,48,24,5.0,20,3.0,10,3,3,1,1,9,4,2,1604,8,60,15,6,1,1,3,1,2
311,0700031120101002,50,251,2,28,20,190,4,0,0,5,125,1,1,1,0,0,0,0,1,6,0,0,0,0,1,1,7,7,0,0,0,0,0,52,4,160,9,610,4,0,0,1,0,49,34,4.0,6,0.0,0,1,1,6,0,9,11,2,2036,6,55,18,10,3,1,4,3,1
311,0732031120101009,32,170,2,31,13,178,2,2,0,12,253,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,3,0,0,0,0,0,27,9,450,5,343,1,0,0,0,0,58,30,5.0,14,0.0,0,0,1,4,0,10,7,2,1460,3,25,11,0,0,0,3,3,0
311,0311052220101016,33,59,0,27,15,124,0,0,0,5,90,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,393,1,70,1,0,0,1,0,48,64,2.0,2,0.0,0,0,1,0,0,3,6,1,1623,4,23,15,4,2,0,0,0,0
311,0311070320101023,45,199,2,23,11,136,2,1,0,5,97,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,9,419,4,271,2,0,1,1,0,45,28,3.0,24,2.0,19,9,1,8,0,9,7,0,1947,7,53,17,7,0,0,5,4,0
311,0328031120101030,40,232,3,26,16,168,0,0,0,4,77,0,2,64,1,0,0,0,1,10,0,1,0,0,1,0,4,4,0,0,0,0,0,28,5,208,5,321,1,0,0,3,1,48,40,6.0,33,2.0,13,2,1,2,1,11,9,1,1527,8,90,12,5,1,0,2,2,0
311,0463031120101106,48,157,1,32,21,203,3,2,0,2,44,0,1,10,0,0,0,0,0,0,0,0,0,0,3,1,3,3,1,0,0,0,0,30,3,128,5,333,2,0,0,2,1,40,36,3.0,11,1.0,8,0,3,1,0,10,12,2,1845,3,40,15,7,0,0,4,4,0
311,0311015720101113,26,-6,1,42,27,235,1,0,0,7,183,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,322,3,208,2,0,0,4,2,54,17,3.0,6,0.0,0,0,2,4,0,3,10,3,1558,9,70,14,3,3,1,2,1,0
311,0434031120101120,44,152,0,32,14,180,0,0,0,3,55,0,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,116,1,62,0,0,0,3,1,42,22,10.0,23,0.0,0,0,1,4,0,8,9,0,1707,5,36,19,9,5,1,2,0,0
312,0201031220100904,39,179,3,26,21,256,1,0,0,3,73,0,3,59,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,37,1,43,6,393,1,0,0,2,2,21,39,7.0,26,2.0,13,0,0,2,1,12,11,1,1938,1,5,11,7,1,0,6,4,0
312,0311031220100911,50,275,3,20,11,204,2,0,0,2,48,0,2,2,0,0,0,0,3,-3,0,0,0,0,0,0,5,5,0,0,0,0,0,35,6,274,6,410,3,0,0,0,0,22,52,3.0,15,2.0,14,5,0,4,0,13,6,1,2138,4,25,14,7,1,1,4,4,0
312,0312002920100918,26,29,0,33,18,278,3,1,0,3,77,0,2,35,0,0,0,0,1,20,1,0,0,0,0,0,4,3,0,0,0,0,0,27,8,328,5,350,2,0,0,0,0,41,26,6.0,38,2.0,22,0,1,2,0,3,13,3,1606,6,60,13,4,1,0,2,2,0
312,0047031220100925,44,256,2,29,21,306,4,0,0,1,16,0,2,33,0,0,0,0,1,0,0,0,0,0,2,1,6,6,0,0,0,0,0,45,2,82,8,492,2,0,0,2,1,24,38,6.0,24,1.0,7,0,1,3,0,13,13,2,2046,9,86,12,8,0,0,6,4,1
312,0539031220101002,36,122,1,22,16,227,1,1,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,1,1,3,3,0,0,0,0,0,24,7,282,5,321,0,0,0,0,0,29,48,8.0,33,2.0,22,1,0,7,0,7,10,0,1908,5,29,10,2,0,0,3,2,1
312,0312041820101016,36,135,2,24,17,248,3,0,0,2,62,0,1,0,0,0,0,0,3,44,0,1,31,0,1,1,5,5,0,0,0,0,0,38,5,231,7,467,1,0,0,0,0,47,50,3.0,12,1.0,9,0,1,2,1,7,12,2,1740,5,36,13,7,0,0,5,4,1
312,0796031220101023,30,118,1,37,25,258,3,0,0,3,74,0,2,12,0,0,0,0,1,0,0,0,0,0,1,1,4,3,0,0,0,0,0,30,2,121,6,369,1,0,0,0,0,29,54,3.0,24,1.0,14,1,1,2,0,9,12,2,1608,6,41,16,11,2,1,4,3,0
312,0416031220101030,42,162,1,16,11,190,3,0,0,1,39,0,3,24,0,0,0,0,3,122,1,0,0,0,1,1,5,4,0,0,0,0,0,37,5,194,7,444,0,0,0,2,0,30,38,4.0,16,1.0,8,1,1,5,0,8,9,1,1930,3,35,11,5,0,0,3,2,1
312,0312030620101106,29,155,0,33,22,290,1,1,0,4,62,0,2,14,0,0,0,0,1,15,0,0,0,0,5,4,0,0,1,0,0,0,0,18,2,97,6,375,0,0,0,0,0,34,46,2.0,10,1.0,6,4,0,9,0,10,12,0,1862,9,65,12,5,0,0,4,0,3
