"Game Code","Date","Visit Team Code","Home Team Code","Stadium Code","Site"
0312030620101106,11/06/2010,312,306,47,TEAM
0367068820101106,11/06/2010,367,688,92,TEAM
0388000920101106,11/06/2010,388,9,2,TEAM
0392041520101106,11/06/2010,392,415,30,TEAM
0428041620101106,11/06/2010,428,416,68,TEAM
0434070020101106,11/06/2010,434,700,129,TEAM
0457023420101106,11/06/2010,457,234,33,TEAM
0463031120101106,11/06/2010,463,311,40,TEAM
0465007720101106,11/06/2010,465,77,134,TEAM
0466029520101106,11/06/2010,466,295,43,TEAM
0472073120101106,11/06/2010,472,731,133,TEAM
0490014720101106,11/06/2010,490,147,112,TEAM
0498023120101106,11/06/2010,498,231,31,TEAM
0509053920101106,11/06/2010,509,539,111,TEAM
0522069720101106,11/06/2010,522,697,120,TEAM
0528011020101106,11/06/2010,528,110,15,TEAM
0574071920101106,11/06/2010,574,719,105,TEAM
0663070420101106,11/06/2010,663,704,124,TEAM
0664071820101106,11/06/2010,664,718,58,TEAM
0671043320101106,11/06/2010,671,433,76,TEAM
0690033120101106,11/06/2010,690,331,100,TEAM
0693003720101106,11/06/2010,693,37,1,TEAM
0694040420101106,11/06/2010,694,404,115,TEAM
0698073220101106,11/06/2010,698,732,135,TEAM
0703032720101106,11/06/2010,703,327,52,TEAM
0716049720101106,11/06/2010,716,497,123,TEAM
0721072520101106,11/06/2010,721,725,93,TEAM
0726019620101106,11/06/2010,726,196,81,TEAM
0746019320101106,11/06/2010,746,193,80,TEAM
0756052920101106,11/06/2010,756,529,108,TEAM
0796055920101106,11/06/2010,796,559,50,TEAM
0811047320101106,11/06/2010,811,473,87,TEAM
0709050320101109,11/09/2010,709,503,45,TEAM
0414007120101110,11/10/2010,414,71,96,TEAM
0196000920101111,11/11/2010,196,9,2,TEAM
0545016420101111,11/11/2010,545,164,25,TEAM
0047008620101112,11/12/2010,47,86,91,TEAM
0066029520101112,11/12/2010,66,295,43,TEAM
0067019320101113,11/13/2010,67,193,80,TEAM
0077015620101113,11/13/2010,77,156,23,TEAM
0129072620101113,11/13/2010,129,726,62,TEAM
0140076820101113,11/13/2010,140,768,143,TEAM
0147023420101113,11/13/2010,147,234,33,TEAM
0204077420101113,11/13/2010,204,774,69,TEAM
0231071620101113,11/13/2010,231,716,4,TEAM
0257003720101113,11/13/2010,257,37,1,TEAM
0306079620101113,11/13/2010,306,796,141,TEAM
0311015720101113,11/13/2010,311,157,20,TEAM
0312050920101113,11/13/2010,312,509,46,TEAM
0327043420101113,11/13/2010,327,434,73,TEAM
0328046320101113,11/13/2010,328,463,84,TEAM
0366047220101113,11/13/2010,366,472,88,TEAM
0392074620101113,11/13/2010,392,746,137,TEAM
0404038820101113,11/13/2010,404,388,142,TEAM
0415025520101113,11/13/2010,415,255,37,TEAM
0418055920101113,11/13/2010,418,559,50,TEAM
0428030120101113,11/13/2010,428,301,44,TEAM
0430000820101113,11/13/2010,430,8,5,TEAM
0433069420101113,11/13/2010,433,694,114,TEAM
0466009620101113,11/13/2010,466,96,13,TEAM
0473072120101113,11/13/2010,473,721,21,TEAM
0497041920101113,11/13/2010,497,419,116,TEAM
0498036520101113,11/13/2010,498,365,55,TEAM
0521070320101113,11/13/2010,521,703,119,TEAM
0529010720101113,11/13/2010,529,107,12,TEAM
0539051820101113,11/13/2010,539,518,99,TEAM
0574071820101113,11/13/2010,574,718,58,TEAM
0626069820101113,11/13/2010,626,698,125,TEAM
0648023520101113,11/13/2010,648,235,27,TEAM
0651036720101113,11/13/2010,651,367,54,TEAM
0657002920101113,11/13/2010,657,29,11,TEAM
0664012820101113,11/13/2010,664,128,146,TEAM
0671022920101113,11/13/2010,671,229,26,TEAM
0674002820101113,11/13/2010,674,28,10,TEAM
0688058720101113,11/13/2010,688,587,86,TEAM
0697005120101113,11/13/2010,697,51,132,TEAM
0700052220101113,11/13/2010,700,522,103,TEAM
0704003120101113,11/13/2010,704,31,6,TEAM
0719028820101113,11/13/2010,719,288,126,TEAM
0725033120101113,11/13/2010,725,331,100,TEAM
0731063020101113,11/13/2010,731,630,18,TEAM
0732051320101113,11/13/2010,732,513,49,TEAM
0736033420101113,11/13/2010,736,334,53,TEAM
0742045720101113,11/13/2010,742,457,78,TEAM
0749049020101113,11/13/2010,749,490,82,TEAM
0754052820101113,11/13/2010,754,528,107,TEAM
0772003020101113,11/13/2010,772,30,7,TEAM
0811046520101113,11/13/2010,811,465,89,TEAM
0519069020101116,11/16/2010,519,690,109,TEAM
0071070920101117,11/17/2010,71,709,102,TEAM
0414000520101117,11/17/2010,414,5,154,TEAM
0110075620101118,11/18/2010,110,756,139,TEAM
0254000820101118,11/18/2010,254,8,5,TEAM
0721046520101118,11/18/2010,721,465,89,TEAM
0096006620101119,11/19/2010,96,66,42,TEAM
0027023520101120,11/20/2010,27,235,27,TEAM
0030072620101120,11/20/2010,30,726,62,TEAM
0031043020101120,11/20/2010,31,430,77,TEAM
0128071820101120,11/20/2010,128,718,58,TEAM
0147074920101120,11/20/2010,147,749,83,TEAM
0156081120101120,11/20/2010,156,811,144,TEAM
0164068820101120,11/20/2010,164,688,92,TEAM
0193025520101120,11/20/2010,193,255,37,TEAM
0196057420101120,11/20/2010,196,574,127,TEAM
0204008620101120,11/20/2010,204,86,91,TEAM
0229070320101120,11/20/2010,229,703,119,TEAM
0231067120101120,11/20/2010,231,671,56,TEAM
0234039220101120,11/20/2010,234,392,64,TEAM
0288066420101120,11/20/2010,288,664,75,TEAM
0295073120101120,11/20/2010,295,731,133,TEAM
0301050920101120,11/20/2010,301,509,156,NEUTRAL
0327015720101120,11/20/2010,327,157,20,TEAM
0331077420101120,11/20/2010,331,774,69,TEAM
0388066320101120,11/20/2010,388,663,122,TEAM
0404000920101120,11/20/2010,404,9,2,TEAM
0419077220101120,11/20/2010,419,772,148,TEAM
0433036520101120,11/20/2010,433,365,55,TEAM
0434031120101120,11/20/2010,434,311,40,TEAM
0463069720101120,11/20/2010,463,697,120,TEAM
0472046620101120,11/20/2010,472,466,90,TEAM
0473007720101120,11/20/2010,473,77,134,TEAM
0490045720101120,11/20/2010,490,457,78,TEAM
0497049820101120,11/20/2010,497,498,57,TEAM
0503004720101120,11/20/2010,503,47,48,TEAM
0518031220101120,11/20/2010,518,312,41,TEAM
0521032820101120,11/20/2010,521,328,51,TEAM
0522005120101120,11/20/2010,522,51,132,TEAM
0539030620101120,11/20/2010,539,306,65,NEUTRAL
0545065120101120,11/20/2010,545,651,35,TEAM
0559041620101120,11/20/2010,559,416,68,TEAM
0587014020101120,11/20/2010,587,140,97,TEAM
0630027720101120,11/20/2010,630,277,39,TEAM
0657052820101120,11/20/2010,657,528,107,TEAM
0674010720101120,11/20/2010,674,107,12,TEAM
0694073620101120,11/20/2010,694,736,117,TEAM
0704071920101120,11/20/2010,704,719,105,TEAM
0716064820101120,11/20/2010,716,648,113,TEAM
0725051320101120,11/20/2010,725,513,158,NEUTRAL
0732062620101120,11/20/2010,732,626,16,TEAM
0742041520101120,11/20/2010,742,415,30,TEAM
0746006720101120,11/20/2010,746,67,61,TEAM
0758070020101120,11/20/2010,758,700,129,TEAM
0768036720101120,11/20/2010,768,367,54,TEAM
0796041820101120,11/20/2010,796,418,66,TEAM
0690041420101123,11/23/2010,690,414,101,TEAM
0697070320101125,11/25/2010,697,703,119,TEAM
0029052920101126,11/26/2010,29,529,108,TEAM
0037000820101126,11/26/2010,37,8,5,TEAM
0066046620101126,11/26/2010,66,466,90,TEAM
0086000520101126,11/26/2010,86,5,154,TEAM
0110002820101126,11/26/2010,110,28,10,TEAM
0129070920101126,11/26/2010,129,709,102,TEAM
0157046320101126,11/26/2010,157,463,84,TEAM
0367058720101126,11/26/2010,367,587,86,TEAM
0503020420101126,11/26/2010,503,204,71,TEAM
0519033120101126,11/26/2010,519,331,100,TEAM
0663019620101126,11/26/2010,663,196,81,TEAM
0664071920101126,11/26/2010,664,719,105,TEAM
0768054520101126,11/26/2010,768,545,110,TEAM
0774007120101126,11/26/2010,774,71,96,TEAM
0009057420101127,11/27/2010,9,574,127,TEAM
0030023120101127,11/27/2010,30,231,31,TEAM
0067068820101127,11/27/2010,67,688,92,TEAM
0077073220101127,11/27/2010,77,732,135,TEAM
0128040420101127,11/27/2010,128,404,115,TEAM
0140016420101127,11/27/2010,140,164,25,TEAM
0229041920101127,11/27/2010,229,419,116,TEAM
0235023420101127,11/27/2010,235,234,33,TEAM
0255025720101127,11/27/2010,255,257,36,TEAM
0277047220101127,11/27/2010,277,472,88,TEAM
0288070020101127,11/27/2010,288,700,129,TEAM
0295009620101127,11/27/2010,295,96,13,TEAM
0306055920101127,11/27/2010,306,559,50,TEAM
0312042820101127,11/27/2010,312,428,153,TEAM
0327049720101127,11/27/2010,327,497,123,TEAM
0328043420101127,11/27/2010,328,434,74,NEUTRAL
0334069420101127,11/27/2010,334,694,114,TEAM
0365003120101127,11/27/2010,365,31,8,TEAM
0366063020101127,11/27/2010,366,630,18,TEAM
0416053920101127,11/27/2010,416,539,111,TEAM
0418051820101127,11/27/2010,418,518,99,TEAM
0430043320101127,11/27/2010,430,433,76,TEAM
0457019320101127,11/27/2010,457,193,80,TEAM
0465062620101127,11/27/2010,465,626,16,TEAM
0490039220101127,11/27/2010,490,392,64,TEAM
0509079620101127,11/27/2010,509,796,141,TEAM
0513065720101127,11/27/2010,513,657,14,TEAM
0522052120101127,11/27/2010,522,521,104,TEAM
0528067420101127,11/27/2010,528,674,19,TEAM
0648014720101127,11/27/2010,648,147,112,TEAM
0651041520101127,11/27/2010,651,415,30,TEAM
0671049820101127,11/27/2010,671,498,57,TEAM
0698047320101127,11/27/2010,698,473,87,TEAM
0718038820101127,11/27/2010,718,388,142,TEAM
0746074220101127,11/27/2010,746,742,136,TEAM
0749073620101127,11/27/2010,749,736,117,TEAM
0756010720101127,11/27/2010,756,107,12,TEAM
0772071620101127,11/27/2010,772,716,4,TEAM
0028002920101202,12/02/2010,28,29,11,TEAM
0301009620101203,12/03/2010,301,96,13,TEAM
0503041420101203,12/03/2010,503,414,67,NEUTRAL
0037064820101204,12/04/2010,37,648,38,NEUTRAL
0164065120101204,12/04/2010,164,651,35,TEAM
0234074220101204,12/04/2010,234,742,79,NEUTRAL
0419023120101204,12/04/2010,419,231,31,TEAM
0465027720101204,12/04/2010,465,277,39,TEAM
0466036620101204,12/04/2010,466,366,59,TEAM
0522046320101204,12/04/2010,522,463,155,NEUTRAL
0529052820101204,12/04/2010,529,528,107,TEAM
0545014020101204,12/04/2010,545,140,97,TEAM
0587076820101204,12/04/2010,587,768,143,TEAM
0630029520101204,12/04/2010,630,295,43,TEAM
0657011020101204,12/04/2010,657,110,15,TEAM
0663012820101204,12/04/2010,663,128,146,TEAM
0716022920101204,12/04/2010,716,229,26,TEAM
0731006620101204,12/04/2010,731,66,42,TEAM
0756075420101204,12/04/2010,756,754,138,TEAM
0726072520101211,12/11/2010,726,725,109,NEUTRAL
0077070420101218,12/18/2010,77,704,87,NEUTRAL
0503009620101218,12/18/2010,503,96,42,NEUTRAL
0519071620101218,12/18/2010,519,716,58,NEUTRAL
0664036720101221,12/21/2010,664,367,151,NEUTRAL
0732006620101222,12/22/2010,732,66,89,NEUTRAL
0726062620101223,12/23/2010,726,626,16,NEUTRAL
0719027720101224,12/24/2010,719,277,39,TEAM
0231070920101226,12/26/2010,231,709,67,NEUTRAL
0721025520101227,12/27/2010,721,255,60,NEUTRAL
0434031220101228,12/28/2010,434,312,10,NEUTRAL
0768049020101228,12/28/2010,768,490,32,NEUTRAL
0196039220101229,12/29/2010,196,392,150,NEUTRAL
0301005120101229,12/29/2010,301,51,128,NEUTRAL
0521002920101229,12/29/2010,521,29,130,NEUTRAL
0327068820101230,12/30/2010,327,688,158,NEUTRAL
0457069420101230,12/30/2010,457,694,118,NEUTRAL
0463075620101230,12/30/2010,463,756,16,NEUTRAL
0725066320101230,12/30/2010,725,663,125,NEUTRAL
0257012820101231,12/31/2010,257,128,115,NEUTRAL
0513041520101231,12/31/2010,513,415,124,NEUTRAL
0648023420101231,12/31/2010,648,234,38,NEUTRAL
0651014720101231,12/31/2010,651,147,79,NEUTRAL
0008041620110101,01/01/2011,8,416,32,NEUTRAL
0164052220110101,01/01/2011,164,522,145,NEUTRAL
0235053920110101,01/01/2011,235,539,35,NEUTRAL
0430041820110101,01/01/2011,430,418,28,NEUTRAL
0509070020110101,01/01/2011,509,700,121,NEUTRAL
0796069820110101,01/01/2011,796,698,15,NEUTRAL
0674074220110103,01/03/2011,674,742,30,NEUTRAL
0518003120110104,01/04/2011,518,31,58,NEUTRAL
0419041420110106,01/06/2011,419,414,3,NEUTRAL
0365069720110107,01/07/2011,365,697,155,NEUTRAL
0545033420110108,01/08/2011,545,334,2,NEUTRAL
0466006720110109,01/09/2011,466,67,17,NEUTRAL
0529003720110110,01/10/2011,529,37,145,NEUTRAL
